"","ProductName","reviewers","star_rates","date_of_review","text_review"
"11","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Osmin","5.0 out of 5 stars","February 16, 2024","Great guitar. Bought years ago for my son to learn to play. He learned to play. He needed a new one. And I re bought because he loves it and asked for this same guitar!!"
"12","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","JAR","4.0 out of 5 stars","April 22, 2023","Let's level-set: you're buying a guitar that costs less than a proper guitar case. That said, don't let that fool you, this is a great first guitar.There are two cons I've found so far: 1) The action is too high. ""Action"" refers to the distance between the strings and the fretboard. 2) The neck is bowed in the middle - probably the reason why they make the action so high to accommodate this type of issue.In my opinion, this guitar comes with the wrong strings. Metal strings require significant tension which makes the action issue, worse. For days I tried to tune this guitar and it would not. If a string was in tune when open, it would be sharp when pressed on a fret. Again, this is caused by the high action and the neck bow.You want nylon strings on this guitar and I'd recommend the D'Addario Pro-Arte classical strings that can be found here at Amazon: https://www.amazon.com/dp/B000OR88ZI or at Sweetwater music store.Note that nylon strings in particular take a while to settle so you will need to retune them often in the first days of use. Be patient with this. I strung my guitar with the D'Addarios and it sounds really good, especially for a guitar at this price level.The terminations are not bad and it looks and feels like a pricier instrument. I'd recommend you remove the strings and carefully wipe the fretboard with a slightly damped cloth to remove some of dried up paint and other bits of stuff left from the manufacturing process.The neck on this guitar is narrow which is great for beginners and those with smaller hands as you won't have to stretch your hand as much.Once you're done replacing the strings and tuning it, Google ""3-chord songs"" and follow the link for a list of 100 popular songs that are easy to play. Enjoy!"
"13","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","It was in pretty good condition so I liked it personally ","4.0 out of 5 stars","December 19, 2023","I liked how it came with lots of supplies with the guitar"
"14","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Erin Baker","4.0 out of 5 stars","August 1, 2023","I was a bit skeptical about buying a guitar from an unknown manufacturer, but I’m glad I did! This guitar is a great buy for the price. It sounds good, stays in tune, and would be a good purchase for someone who is looking for an inexpensive guitar to learn on, or an extra guitar for travel. Yes the accessories are cheap, the strings included are not great and the included gig bag is kind of flimsy. But, those things are expected when you buy a setup for this price."
"15","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Peter Fitzgerald","5.0 out of 5 stars","October 19, 2023","I don't pretend to be a musician. It is only by accident that I make a guitar sound like real music. So, it made no sense to spend big money on a top quality instrument. But this little YMC guitar has an impressively full sound, as good, if you can trust my judgement, as a more expensive instrument. The ""action"" is good, and I can plunk away for an hour with little disconfort to my pinkies, though my Sweetie sometimes suggests I take myself down to the basement to entertain the mice. I'm not a kid, but this guitar is the perfect size for a young beginner."
"16","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","roger armando bare castillo","4.0 out of 5 stars","September 26, 2023",NA
"17","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Rachel Frazier","5.0 out of 5 stars","January 17, 2024",NA
"18","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Cesar Ojeda","3.0 out of 5 stars","December 30, 2023","Es bella, pero sl tratar de afinarlas la cuarta y quinta cuerda se rompieron y nisiquiera la he podido tocar. De verdad si no aguantan la afinación menos aguantan la charrasqueadera."
"19","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Amazon Customer","3.0 out of 5 stars","July 9, 2021","I feel that the quality control is questionable. However this guitar package is only $40. That's a pretty good deal for someone just wanting to learn how to play guitar. This might be good for that person who's not sure if they really want to do it or not. The guitar itself came scratched up. But it worked okay. I agree with people who posted their reviews before mine that this guitar is ment for nylon strings and not for steel strings. I kept the steel strings on mine knowing that the bridge could possibly pop off at some point. I just needed a guitar to bang around and to take camping from time to time and not worry about it being destroyed. For the most part it sounds okay. I am worried about the bridge being pulled off eventually due to the tension of the strings. The tuning machine heads are ment for nylon strings. I do like the style of the floral pick guard. The intonation is off on this guitar, it is a bit hard to tune. The tuning flute that came with it is way off. It is complete garbage just throw that away. The electric tuner worked okay. The high e string broke off the second I tried to tune it. I put an electric guitar high e string on it and it seems to work okay for now. Overall this is an okay guitar for a beginner who's not sure if they want to continue playing guitar or it's a good guitar to take camping and bang around. It's just okay. The neck is a bit warped and there is no truss rod. This guitar also smells like glue! If you don't like the smell of super glue don't buy this guitar. The quality of this guitar is definitely mediocre however it's only $40 and it comes with the case in a bunch of pics and some different tuners and also a replacement pack of strings. I guess being this cheap you get what you pay for. It'll work for me for a year or two but then it'll probably break and I'll get rid of it and buy something better."
"20","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue",NA,"5.0 out of 5 stars","December 13, 2023","My grandson is going to be a very happy boy Christmas morning!!"
"21","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Cocoapocahontas","5.0 out of 5 stars","November 5, 2023","I can’t play the guitar  to save my life so I truly can’t tell you much but its a Great Wall decor lol"
"22","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Cocoapocahontas","5.0 out of 5 stars","November 1, 2019","I paid around $55 for this beginners guitar.  I'm into my 2nd year of playing and wanted a travel guitar to take around with me and not be concerned if it got dinged up a bit while traveling. This was way better than I expected and cheaper than those practice fretboards that you see around.It was well packaged and came with the following... - a dust cover - extra pack of strings (it was already strung but not tuned) - a pack of 9 guitar picks - a pick holder with adhesive backing to stick it onto your guitar (or strap I guess) - a pitch pipe - an electric tuner that attaches to your guitar - a guitar strap - an adhesive backed plastic plate  for the front body where you would normally get scratches from strumming (I don't know what it's called) - knobs for the strap already installed on the body and base of the neckI was able to tune it out of the box (although I'll give it a few days to acclimate to the temperature and humidity of our place) and it holds it quiet well.  I purchased the coffee finish which actually is lighter than the photograph (it's more of a cognac color) but is still nice to me.All in all this was an excellent purchase for me. I actually wonder if they just had a warehouse full that they needed to get rid of and threw everything but the kitchen sink in just to clear it out! (I don't think so though because nothing was dusty!)For what I got with it, the instrument quality and the price point I give this one 5 stars."
"23","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Technoladie","4.0 out of 5 stars","August 15, 2022","My daughter has a new found passion to learn to play the guitar.  She's been talking about it since forever. As a single mother of 4 I work so hard just to break even but seeing how excited she was how badly she wanted to learn to play I had to find a way to make it happen so after months of overtime I was finally able to get her this guitar it's not the one she wanted exactly but the happiness on her face the gratefulness in her words the tears of joy made all those long shifts worth it she's already learning so much its a great product that means so much to us!!!"
"24","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Jim Fischer","4.0 out of 5 stars","March 16, 2023","The guitar came stringed up. I tuned it and it plays fine (especially for $49). Some reviewers nit picked every little flaw, but you won't get perfection for $49. I use it for travel mostly."
"25","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","MidwestBest","4.0 out of 5 stars","December 25, 2019","These are sold individually, though my photo shows two side by side- I bought a pair of these (for siblings‘ holiday gift) - the guitar came with strap and two style options to choose from for applying the pic strike guard (one is a black “teardrop” another is a black and white bird/leaf design - it was nice to have this option so the kids receive each guitar could identify which belonged to them. As with any guitar, you have to tune it to sound right before you play. A string broke in the process but it came with replacements. For the price,  this is a great “starter quality” guitar for kids, even adults who want a smaller sized guitar to learn on. The strap that comes with it is fine. The black carrying case is snug and not very protective. Plan to get a more durable case if you’re going to bring it places, or a wall mount or floor stand if you’re going to leave it around the house. Guitar itself is appropriate quality for the moderate-to-low price. (accessories are cheaper quality, but I didn’t buy for the accessories.)"
"26","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","MidwestBest","2.0 out of 5 stars","December 6, 2023","The over all guitar is very nice, my excited to give it to my daughter Christmas morning, but I also have a disappointment that it is damaged on the front. Not horrible but noticeable. As to why I gave it 2 stars. Unfortunately no time to return and reorder before Santa comes.  But still disappointmenting for what I paid."
"27","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Nelle","4.0 out of 5 stars","October 10, 2022","When receiving the item and unboxed it looked nice. I purchased this for my granddaughters birthday she wants to learn to play and has for several years. She went to her first class today and the very educated music teacher said she cannot learn on this guitar because the neck Is warped. I am requesting a refund for this item hopefully the seller complies."
"28","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Lisa","2.0 out of 5 stars","January 8, 2024","The guitar is nice, however the zipper on the bag/case broke the first week we had it so now we cannot keep it in the bag which makes it more challenging to transport."
"29","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Amazon Customer","5.0 out of 5 stars","April 6, 2023","As a beginner I didn't want to spend a bunch of money so when I seen this bundle I was excited. I got it home and it was definitely well worth the price. Very nice pink color. Strap is good and they have a bunch of extra stuff in it as in description says."
"30","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Amanda rae wilson","4.0 out of 5 stars","February 13, 2021","I own an electric guitar and tried to learn how to play it, I thought it was okay to learn first. But, I learned from a friend at work that acoustic is/can be better for beginners. I don't make much money so I bought this one, cheap and quick to learn more. It works like any guitar would. I have found that when it was brand new, every day I picked it up to play it, the string were out of tune after I just tuned them the night before. It seems that they just aren't tight and need to be tightened a lot, they are new strings. After retuning it for 2 weeks everyday, it doesn't seem to come untuned again. Still, pretty good bang for your buck."
"31","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Henrique Ellrich","4.0 out of 5 stars","April 13, 2019","It is a begginers guitar, nothing fancy, the strings are ok, you might want to get new ones (do remember that new strings are always going to need tuning every time you are going to play, that is not a guitar's fault, it's basically the strings adjusting themselves to the tension).Let's be honest, it is a cheap guitar, when you hold it it does fell cheap, like it's going to break at any time. I've been using it for almost a week, and I'm concerned it's going to break, and eleven though was cheap (money wise) it still money invested and I dont want it to break.Sound (with the strings that comes with it) it's ok I do advice getting new ones.It does have a paint smell, specially the cover, but after a day or two it comes off. (The cover might need more time)The picks are nice, different thicknessThe tuner it's good (even though I don't know how to use properly, which is my fault)"
"32","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Regina Crouch","5.0 out of 5 stars","October 1, 2023","My granddaughter loves it"
"33","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","bbkatt","4.0 out of 5 stars","October 27, 2020","it's actually a pretty guitar (ordered the blue one) and wasn't expecting a whole lot considering I am just trying to find a practical way to fill time and have always wanted to learn.  Although a beginner, I have noticed that it doesn't stay in tune for long at all.  When I do tune it and go back though the strings right afterwards before doing any playing, some of the strings are no longer in tune - which was why I only rated 4 stars.  ???  May check into getting a different tuner or using an app, but getting the hang of the whole learning process is more of what I'm interested in at the moment.  All in all, pretty good deal, in my opinion!"
"34","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Patty Brooks","2.0 out of 5 stars","February 15, 2024","They sent the wrong color but it will work"
"35","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Jasmine","4.0 out of 5 stars","June 10, 2020","I have this guitar for about two weeks now and have to say I’m really impressed. Yes, you do definitely have to tune* the guitar before playing and it doesn’t always stay perfectly tuned but that’s okay, once it’s tuned it doesn’t sound that bad. I bought this guitar because I have always wanted to play and I think it’s perfect for beginners. I’m anxious to see how it will hold up in a few months and will update my review if I have any problems!*If you have never tuned a guitar I recommend either reading up and learning how to do it first using the provided digital tuner or get someone who plays guitar to do it for you. I broke one of my strings the first time I tried using an app I found but eventually figured it out."
"36","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","mike pinkard jr","4.0 out of 5 stars","August 9, 2022","Arrived timely. Nice color and size. Only problem and probably rare in nature, 1 chord was damaged and the box was almost open with only 1 piece of tape holding closed ( Easy to steal out of the box). However does have an inner box that holds/protects the item, so chord damage was either manufacture or packaging error."
"37","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Gabe Robinson","5.0 out of 5 stars","May 17, 2020","As other reviewers have said this stand is very sturdy and packs up very well. Fits my acoustic guitar reasonably well. Padding and feet are well crafted and functional.However, this doesn't fit my Strat or P-bass at all. the slight asymmetry of the bodies won't line up well with the cradle arms. If you align the body in the arms, they lean to the side. You can adjust the width of the arms but the top pad is anchored to one of the arms, so that becomes oddly aligned with the legs at anything other than as wide as it goes. The cradle arms are welded to the frame which (I think) is the design flaw. If they were free to rotate, they could be adjusted to hold the instrument upright with one arm wider/narrower than the other to accommodate slightly asymmetric bodies. Note... I have a Strat and Fender P-bass. These aren't exactly Gibson Explorer profiles.Does fit my acoustic, so I'll use it for that ."
"38","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Ymjauthor","4.0 out of 5 stars","September 13, 2018","Bought this for my granddaughter's birthday. If you're looking to buy a child a beginner's guitar and don't want to spend a whole lot of money, then I would suggest this one. She plays the piano and wanted to graduate to the guitar. She loves the blue. It comes with lots of accessories. The two downsides I found were there are some cheap looking black stickers that come with it that is supposed to be for decorating it. I think they look cheesy. We are going to have an artist airbrush her name on the guitar. Also, I wish there was a sufficient bag for the accessories. I can't count how many times, I've had to pick a ""pick"" off the floor. Over all, we are happy with this product."
"39","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Derrick Rogers","5.0 out of 5 stars","July 19, 2023","I couldn't believe this guitar was under $50 with taxes and shipping. Great deal!"
"40","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Hailey Henderson","4.0 out of 5 stars","July 1, 2020","I bought this guitar about a month ago to learn to play. For a beginner it's great to learn how to play on. The tuner works great and it's comfortable to hold and sit with. I'm short and have small fingers so he size is perfect for me. I do notice that when I am playing and I am strumming a bit too hard the strings make a humming sound (yes they're in tune I always check before beginning to play and make sure my fingers have correct placement as well) but if I strum just a bit softer the buzzing goes away. That's really the only negative thing I have to say about it. Other than that it's a pretty good guitar to learn with, for the price it is."
"41","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Eric & Tara Miller","4.0 out of 5 stars","January 18, 2023","Was a gift and they love it"
"42","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Luis toro","5.0 out of 5 stars","June 29, 2019","First of all, I am grateful. I didn't have a guitar one day, and two days later I'm ready to start a band. And hold up, not only did I get the guitar, I got a CASE!? and pics and all this other stuff I didnt even know I needed.. less than 60 bucks.. if you have extensive knowledge and skill, this is NOT FOR YOU! This is for the Humble beginner.. the passionate artist with a newfound desire.. for the price, I thought I was buying barbie accessories.. I wouldn't pay a penny less for something that holds so much value, in the right hands.. I put 4 stars for craftsmanship because no it ain't PERFECT for someone who is used to HIGH quality, MUCH more expensive instruments. Also the dark coffee color I thought I was recieving was a lot lighter than advertised, but with the effortless shopping method and shockingly prompt delivery, I couldn't be more impressed."
"43","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Noor Farouk","5.0 out of 5 stars","June 9, 2022","GuitarTuna an app will help you tune this up if ur tuner comes broken. best part about this guitar is its for some reason easier for me to use compared to more expensive guitars. perfect for beginners! my first purchase and in 2 hours i learned the 10 second intro to fade to black my metallica on this acoustic. Very good. cheap and perfect price for a beginners guitar. Thank you so much."
"44","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Jo Ann ","3.0 out of 5 stars","June 16, 2023","The guitar bag came apart on the 1st day."
"45","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","charmack5","4.0 out of 5 stars","October 20, 2020","I bought this for a gift for my granddaughter. Within a couple of weeks  the neck of the guitar was separating from the body.  We were just outside the return policy period. I reached out to the company in hopes they would help me. They were over the top helpful! They immediately guided me through re ordering and sent another out right away.  Communication was great. Customer service was great. The new guitar has been great! I think it must have just been a fluke that the first one was faulty. Good company who backs their product!"
"46","YMC 38"" Blue Beginner Acoustic Guitar Starter Package Student Guitar with Gig Bag,Strap, 3 thickness 9 Picks,2 Pickguards,Pick Holder, Extra Strings, Electronic Tuner -Blue","Pro","4.0 out of 5 stars","July 15, 2021","This is exactly what it says a beginners acoustic guitar. The guitar itself is actually nice and great for the price. It was a present for my husband and he especially like the extras;  strings, piks, difital tuner and the carrier case. Now the carrier case is very cheaply made  but for the price you can’t complain and one can also go and buy a bee on."
