"","ProductName","reviewers","star_rates","date_of_review","text_review"
"11","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","A Traveler","4.0 out of 5 stars","November 15, 2023","...so far, it works! I'm using it in my 2022 Subaru Outback. It was easy to hook up. First I plugged it directly into the port, but then I found I like using one of the included cables so I can park the dongle in the slim pocket on the passenger side of the dash.Performance-wise, there's a delay in connecting when I restart the car, but not terrible. Skipping to the next song is a delay of maybe a second. It's dropped the connection once in mid-session--I'll be watching to see if that happens again. And, although very minor to me, in the interest of thorough reporting I'll add that mine doesn't have a blue light like the photos.I've used it for only a day but already find it a completely necessary gadget. Great to be cord-free!"
"12","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Haron MANGGET","4.0 out of 5 stars","February 19, 2024","It's incredible—I no longer have to plug in my phone to navigate while traveling. Plus, entertainment options like YouTube and Netflix have been a hit. My kids are enjoying it and staying entertained, unlike before."
"13","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Denise T","5.0 out of 5 stars","March 16, 2024","This product is amazing! The installation was easy. The only issue was figuring out wifi connections. I connected the H Box to my phone's wifi hotspot and connected my phone to my car via Bluetooth. The picture plays clear and I do not get a lag in the audio."
"14","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay",NA,"5.0 out of 5 stars","March 15, 2024",NA
"15","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Jake","4.0 out of 5 stars","January 23, 2024","When I put on Netflix I get an error, can you help me with that?"
"16","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Jake","5.0 out of 5 stars","March 10, 2024","I absolutely love this wireless CarPlay adapter! Installation was very easy and now I can connect my iPhone to my car with a stable connection and fast transfer speeds."
"17","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Javier delgado","5.0 out of 5 stars","March 13, 2024",NA
"18","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Mclovin","5.0 out of 5 stars","January 4, 2024","Man this box is amazing not hard at all to hook up I just had issues with my hot spot because it’s a pain in the butt. Now I was worried that once I cut my car off and back on I would have to resign into Netflix but I didn’t everything was still there! The only thing I wish it had is Hulu I watch most my shows on Hulu so if anyone knows how to add Hulu please tell me how lol. But this is the best thing ever and well worth the money!"
"19","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Becca BaBy Sweezey","5.0 out of 5 stars","March 16, 2024","No es compatible"
"20","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Brandon Pertiller","4.0 out of 5 stars","November 7, 2023",NA
"21","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Nicholas Hawkins","2.0 out of 5 stars","February 9, 2024","I had this device for a few weeks now and I’m disappointed. The adapter’s connection drops all the time. It doesn’t matter if I’m parked in my garage or driving around. The concept is really cool but this device is over priced for what you get. I would not advise others to buy."
"22","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Michael Chambers","5.0 out of 5 stars","March 1, 2024","Once connected, which is simple to do, it automatically connects every single time!!!"
"23","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Andres motato","2.0 out of 5 stars","March 4, 2024",NA
"24","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Buggus","5.0 out of 5 stars","February 24, 2024","Wife's vehicle did not have option for wireless carplay. this was great alternative to get wireless option."
"25","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Cand101","3.0 out of 5 stars","October 2, 2023","It comes with twenty apps that you can use. But if you have apps like Waze or some other GPS app that is not google, it won't let you open those apps.  It won't screenshare or anything to open them."
"26","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","luis mendoza","5.0 out of 5 stars","February 20, 2024","Nice and small to bring along in car daily.Good quality and my kids are happy!"
"27","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","T. Kirkland","5.0 out of 5 stars","March 1, 2024","feliz"
"28","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Placeholder","5.0 out of 5 stars","January 23, 2024","The media could not be loaded.
                
            
                
            
            
        
    
    
The wireless CarPlay works really good. Here’s a few tips:1. You must put phone in Bluetooth mode for it to work wireless2. You must share and connect to your phones hotspot to watch Netflix and YouTube3. You need to sign into your Netflix and YouTube accounts from the car screen."
"29","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Nick","2.0 out of 5 stars","February 9, 2024","Great product when it works. Many times though people cannot hear me when I communicate and also lacks the car controls."
"30","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Nick","4.0 out of 5 stars","September 4, 2023",NA
"31","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Ruta Zilinske","5.0 out of 5 stars","June 30, 2023","Adapter has been a game-changer for me. It has completely transformed my driving experience by seamlessly integrating my smartphone with my car's infotainment system. The wireless functionality allows me to connect effortlessly, eliminating the hassle of dealing with cables.I love the convenience of being able to access my favorite apps, make hands-free calls, and navigate with ease using GPS, all while keeping my eyes on the road. The adapter delivers a smooth and uninterrupted connection, ensuring that I never miss a beat.Installation was a breeze, and the provided instructions were clear and easy to follow. The adapter seamlessly integrates with my car's existing system, making it feel like a built-in feature.Overall, I couldn't be happier with the Adapter. It has enhanced my driving experience and brought convenience and safety to the forefront. I highly recommend it to anyone looking to upgrade their car's connectivity options."
"32","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Rami","2.0 out of 5 stars","January 7, 2024","The item is working I was able to connect but the audio quality is poor. And there was a a lag between audio and video that I wasn’t able to correct."
"33","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Wilmer Meraz","2.0 out of 5 stars","December 6, 2023","Voy a ser muy Honesto a este Producto, esperaba mas de el por el precio, es Lento el sistema se tarda en cargar y a veces se queda congelado, tengo internet hotspot 5G ilimitado y no recibe bien la señal, la verdad no lo Recomiendo al 100%"
"34","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Joel ","5.0 out of 5 stars","December 1, 2023","I put this unit in my truck which is 22 years old but I have an aftermarket stereo setup. I was a little hesitant if it would work or not but pleasantly surprised. It connects flawlessly every time I get in my truck with no issues. I would recommend this product."
"35","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Telysa3","5.0 out of 5 stars","January 5, 2024",NA
"36","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Nestor j galban","5.0 out of 5 stars","December 27, 2023","This product was easy to set up. The instructions were easy to follow. I love riding in my car listen to my iPhone now. I would recommend to my friends"
"37","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Nestor j galban","2.0 out of 5 stars","January 19, 2024","Is NOT manual dial friendly."
"38","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Jimmie Davis","5.0 out of 5 stars","March 3, 2024","The media could not be loaded.
                
            
                
            
        
    
    
No me sirve"
"39","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Jimmie Davis","5.0 out of 5 stars","November 18, 2023","So far so good the wireless Android Auto and Apple Carplay works. It takes about five seconds to connect to my phone. And it's had Netflix and YouTube built inside dongle"
"40","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","REQM","2.0 out of 5 stars","December 1, 2023","Songs were frozen and did not advance."
"41","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Amanda T","5.0 out of 5 stars","December 19, 2023","This device makes car rides more enjoyable. It’s easy to use and works wonderfully!"
"42","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Drew Hicks","5.0 out of 5 stars","October 25, 2023","I liked the ease of use of this product. It accepts Carplay and android auto wirelessly or can also use it's own interface with apps that aren't native to Carplay or Android auto. For the price it works perfectly."
"43","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","AJohnson","5.0 out of 5 stars","December 3, 2023","Sets up was easy. I can watch movies while charging. It hides well in the car. I would recommend."
"44","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Typ","2.0 out of 5 stars","November 29, 2023","Didn't work for me."
"45","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","michael perez","5.0 out of 5 stars","October 4, 2023","Well it been almost 2 week since  I had it been playing with it . And I got to say it work fine for me once you set it up it automatically connects. Simple plug and play. .."
"46","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","N Thomas","5.0 out of 5 stars","November 15, 2023",NA
"47","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Jesús sulbaran","5.0 out of 5 stars","October 6, 2023","Easy to install. Took me less than 2mins to get it to work. Sound quality is good. Connectivity was easy. The size is perfect.  Will recommend.!!"
"48","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay","Jesús sulbaran","5.0 out of 5 stars","November 17, 2023","Funciona perfectamente y muy sencillo 100% recomendado"
"49","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay",NA,"2.0 out of 5 stars","September 24, 2023","It takes a lot of time to star and the cable is not the best it’s not working any more"
"50","Flgocexs Wireless Carplay Adapter - 3 in 1 Wireless Carplay and Android Auto Adapter with Built in Netflix YouTube Support TF Card Only for Original Car Models After 2016 with Wired Carplay",NA,"5.0 out of 5 stars","October 3, 2023","Plug and play. Great for the fellas that hate shopping with there wives. Chill in the parking lot and watch YouTube or Netflix"
