"","ProductName","reviewers","star_rates","date_of_review","text_review"
"18","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Dee Tawara","4.0 out of 5 stars","February 19, 2024","







  
  
    Update: The auto driver problem seems to be with the computer. Headphones work fine on another computer.The company also reached out right away!Previous post:Audio driver stopped working after a month; Mic too far from mouth
  
"
"19","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","thos25","4.0 out of 5 stars","November 30, 2023","







  
  
    My son goes through headsets like crazy. Usually they only last like 6 months to a year at best before the connectors start to go out and the headset needs replaced.Normally I get him the extended warranty on headsets but recently I must not have added it like I thought I did. When it went out I needed to get a new set and it happened to see an ad for this one online. I was skeptical given the low price and no name brand. But I figured it isn’t a huge loss of they were no good.I picked them up and let him try them. It only been a couple of weeks but he says the sound quality is comparable to other headsets he has had from turtle beach and Astro. He does think they look cooler too.All that being said, the real problem with headsets is longevity. I can’t speak to the longevity of these but the sound quality and look of them seems adequate. For now I’ll give 4 stars and can update later if they last longer or shorter time than expected.
  
"
"20","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Kristen","5.0 out of 5 stars","March 8, 2024","







  
  
    Husband uses to talk to some online friends when playing video games. Reports sound quality is good and has some decent noise canceling. Is decent quality compared to other “name brand” headsets that he has purchased in the past.
  
"
"21","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Dan R.","4.0 out of 5 stars","January 22, 2024","







  
  
    I got this headset for my 12 year old grandson who does some gaming and watchs online videos. He really loves the way the headset fits and he said it is very comfortable. He says he like the sound quality for his games and the microphone seems to work okay. No one has had issues hearing or understanding him. Good price for me, good headset for him!
  
"
"22","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Works good","5.0 out of 5 stars","March 26, 2024","







  
  
    Plug and play with the laptop
  
"
"23","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Yi Wang","4.0 out of 5 stars","February 1, 2024","







  
  
    After using it for several months, the sound of the left channel occasionally becomes smaller. I confirmed that this is not caused by poor contact. After adjusting the sound adjustment button, I can hear some noise and then it will return to normal.
  
"
"24","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Shyllon Brown","4.0 out of 5 stars","February 18, 2024","







  
  
    My son loves this headset. Looks exactly like the picture and sound quality is great.
  
"
"25","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","MsGadget","5.0 out of 5 stars","March 4, 2024","







  
  
    Noise cancels but I can still sneak up on great grandson!!! He is a diabetic so shots are regular & sugar checks because he is isoolated he has made friends on xbox
  
"
"26","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","I love them support and fit very well . Thank you ","5.0 out of 5 stars","March 20, 2024","







  
  
    Grandson said they are some , get the job done
  
"
"27","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Kierah","4.0 out of 5 stars","February 14, 2024","







  
  
    this wasn’t what i wanted at all but that was on me for not reading into it
  
"
"28","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","DONNA WEBSTER-DEAN","5.0 out of 5 stars","March 22, 2024","







  
  
    My grandson loves them. Uses them almost everyday!
  
"
"29","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Amazon Customer","5.0 out of 5 stars","March 11, 2024","







  
  
    Well built sound is perfect light for it's size. fits better than a pair that cost over $400.00 that I use in my aircraft.
  
"
"30","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","G-Dalton21","5.0 out of 5 stars","March 16, 2024","







  
  
    Great sound no loud bass when you hear others talk. Comfortable, cool style, light weight.
  
"
"31","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Cam M. Z.","5.0 out of 5 stars","March 14, 2024","







  
  
    I had issues with the headphone but customer service was top notch and resolved the issue immediately!
  
"
"32","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Flat","5.0 out of 5 stars","March 12, 2024","







  
  
    I use this as a listening device on a piece of equipment I have. It plugged in for the right price.
  
"
"33","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Amanda Lynn Sadianna","5.0 out of 5 stars","February 28, 2024","







  
  
    In my household, we are gamers here, and these are All right , especially for the price period you get what you pay for so they are not completely noise canceling , but they do work quite well
  
"
"34","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Samer Salhab","5.0 out of 5 stars","March 14, 2024","







  
  
    This Product is very great for budget gaming headphones! Would definitely recommend if you are on a budget!
  
"
"35","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Steven McCall","5.0 out of 5 stars","February 16, 2024","







  
  
    Bought this due to needing something on the less expensive end to play Fortnite with my son on PS4.  These have exceeded my expectations.  Volume wheel is nice when needing to turn down and slide mute button.  If you want them to light up will need to plug into a USB port.  They still work without that.  Solid buy....
  
"
"36","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Kendra","5.0 out of 5 stars","February 25, 2024","







  
  
    The sound isn’t top of the line and the mic is actually on the quiet side. But I don’t need something out of this world I just need them to work and work they do. So I’m very happy with my purchase.
  
"
"37","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","PrincssFrnchFri","5.0 out of 5 stars","March 12, 2024","







  
  
    Had to buy another pair a year later as the mic gave out. Otherwise was very nice.
  
"
"38","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Sheena","5.0 out of 5 stars","March 20, 2024","







  
  
    My son loves it and the lights.
  
"
"39","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Jay P. Cole","4.0 out of 5 stars","January 21, 2024","







  
  
    UPDATED they gave me a refund for it being damaged. Upgraded to 4 stars. Super comfortable and decent sound. But if you move at all, the sound gets glitchy. The only solution is to have the volume wheel turned all the way up.
  
"
"40","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Sarah Owen","5.0 out of 5 stars","February 22, 2024","







  
  
    Son loves them. Just wish there was a way to power the lights without having to plug it to the playstation. The cord isn't long enough so he would have to stay next to the playstation to use the lights.
  
"
"41","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Kelly Golden","5.0 out of 5 stars","February 27, 2024","







  
  
    I bought this headset for my grandson who is 6 yrs. Old and loves playing fortnite on his Xbox. He loved them. They work very well. Great price too. Definitely a win win....
  
"
"42","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Kevin Hayes","4.0 out of 5 stars","January 30, 2024","







  
  
    I bought this for my son to play his PS5. He says it’s clear voice and worlds well. He’s enjoying it
  
"
"43","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Eliza","5.0 out of 5 stars","March 5, 2024","







  
    Buena texturaColor perfectoPeso idealMe encantó y aquí en se lo regalé le fascinó
  
  
"
"44","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","jessica","5.0 out of 5 stars","March 3, 2024","







  
  
    I've had to buy alot of these. This brand is inexpensive compared to some and has lasted longer. Tough!
  
"
"45","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Daniel Diermann","5.0 out of 5 stars","January 17, 2024","







  
  
    I love these headphones but after a while they do get uncomfortable so I switch back to just simple in ear buds, maybe my head is too big for these but also I don't really feel like they noise cancel as well/much unless you turn it up all the way. I must say I never plugged in the lights so I can't tell you about that. Overall I would for sure buy these again especially for the price but if I was someone who gamed for hours on end everyday I would maybe invest in better ones, but then again it could be my big head...
  
"
"46","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Ashton Vogel","4.0 out of 5 stars","January 29, 2024","







  
  
    great for gaming. a little lacking on loudness and bass, but overall it's awesome.
  
"
"47","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Jose Hernandez","5.0 out of 5 stars","March 8, 2024","







  
  
    So far so good.  Good quality, great sound, comfortable.
  
"
"48","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Jason","3.0 out of 5 stars","February 14, 2024","







  
  
    I have been using these almost 2 years before rating.They are comfortable and still work like new. I wish the microphone could bend towards me but it's only up and down. I will probably heat up the microphone bar and bend it closer to my mouth. I have to speak loud for gamers to hear me now.The volume doesn't get loud enough to hear people in my party even though on my S Series I have them max volume.I can hear them but I'd like it louder.The biggest problem is the usb A , to light the headphones up, and headphone jack are connected by a plastic block that prevent you from being able to light them up. See picture above.  So when I'm using these headphones plugged into my controller I can't light them up unless I use a battery bank. Non of my controllers have a USB A built in.
  
"
"49","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Jason","4.0 out of 5 stars","February 2, 2024","







  
  
    Hubby love it
  
"
"50","BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs (Blue)","Amazon Customer","5.0 out of 5 stars","February 24, 2024","







  
  
    I love them I can game when my wife is sleeping, and I don't have to yell or anything. they sound great and look nice!
  
"
