"","ProductName","reviewers","star_rates","date_of_review","text_review"
"26","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Casey Decker","4.0 out of 5 stars","March 16, 2024","







  
  
    Had to reorder a 2nd set the first set didn't work on the device that they said it would, but all in all 2nd set works great..
  
"
"27","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Jennifer","5.0 out of 5 stars","March 24, 2024","







  
  
    Much much nicer than original and no clicky sounds like the original. Would recommend n get the 2 pack, nice having one for each of us lol
  
"
"28","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Jennifer","5.0 out of 5 stars","March 13, 2024","







  
  
    Our puppy chewed apart our remote to our Ruko Smart TV and we needed a replacement. This was super affordable, arrived the next day and perfectly compatible with our TV. It was easy to install and exactly what we needed. Highly recommend
  
"
"29","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","SB","5.0 out of 5 stars","March 19, 2024","







  
  
    I was concerned that they might not actually work right with the TV but they were perfect.  Didn't even have to program anything. As soon as the batteries were in, they worked.
  
"
"30","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Jana26","5.0 out of 5 stars","March 22, 2024","







  
  
    It work perfectly and helps me a lot because I have my kid that always grab the remote and then I don't find it so I have one as a background 😅.
  
"
"31","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Sandra D. Peterson","5.0 out of 5 stars","February 26, 2024","







  
  
    I have a short term rental and only use the Roku remotes.  From time to time these remotes go on vacation somewhere and can't be found again.  So I have a few on hand for when I can't find the remotes and they work perfectly!  Highly recommend and I'm sure I will be buying again in the future.  Much better than using the regular TV remote as these identify your TV immediately once the batteries are installed.
  
"
"32","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Alta","5.0 out of 5 stars","March 27, 2024","







  
  
    This is the best Remote I have ever buy for my kids Roku tv. Just perfect my life is easier now. 🙌👍
  
"
"33","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Sharon C.","5.0 out of 5 stars","March 22, 2024","







  
  
    I just put the batteries in the remote and the TV worked immediately and it was great to get 2 remotes just in case a need another one.
  
"
"34","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Jenny Bean","5.0 out of 5 stars","March 27, 2024","







  
  
    We have a puppy that likes to chew remotes. This was the perfect replacement - drop in some batteries and go.
  
"
"35","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Kathy Whitson","5.0 out of 5 stars","March 16, 2024","







  
  
    I don’t like that it didn’t come with batteries. I bought this when my original remote would not work any more, sound button got stuck and stayed on the highest volume.
  
"
"36","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Lance","5.0 out of 5 stars","February 29, 2024","







  
  
    The remotes are great, for the price of 1 you get 2. They don’t come with batteries so if you don’t have them you may want to order them at the same time. Inserted a pair of AAA batteries and didn’t have to program anything. They worked as expected. Now all you have to worry about is fighting over who gets to watch what…
  
"
"37","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Amazon Customer","5.0 out of 5 stars","March 18, 2024","







  
  
    Had to order this 2x as our remote continues to be chewed up by our furry friends. Glad to see this two pack at a great price.
  
"
"38","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","K. Olinsky","5.0 out of 5 stars","March 16, 2024","







  
  
    No idea where the original remote went, so these are a great replacement. Works, so there's not much to add except that the price is great, too!
  
"
"39","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Vinny","5.0 out of 5 stars","March 28, 2024","







  
  
    Great for the price compared to going to the store and buying just one you’ll get two here.
  
"
"40","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Veera Tervola","5.0 out of 5 stars","March 28, 2024","







  
  
    Works immediately once you put batteries and you get 2 for when you inevitably lose the other one
  
"
"41","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Amazon Customer","5.0 out of 5 stars","March 17, 2024","







  
  
    These remotes work great. Just had to put batteries in and it worked. No programming or synching needed.
  
"
"42","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Bruno2U","5.0 out of 5 stars","March 25, 2024","







  
  
    Love these remotes! We bought these to replace ones we lost and they work perfectly! Would highly recommend!!
  
"
"43","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","CynDiva","5.0 out of 5 stars","March 14, 2024","







  
  
    My friend mistakenly took my tv remote home in her purse. 😂 Thanks to same day delivery these bad boys worked perfectly straight out of the box. I am pleased. And now I have a spare.
  
"
"44","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Alicia Washington","5.0 out of 5 stars","March 18, 2024","







  
  
    My remote recently went out so I was having trouble deciding which remote will work . I didn’t have to set anything up , soon as I unwrapped the remotes it worked immediately!!
  
"
"45","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Kimberly","5.0 out of 5 stars","March 8, 2024","







  
  
    I bought 4 of these thinking they would control a Roku attached to a TV. These are Toku TV remotes and NOT made to operate the roku units that attach to the TV.If there's a volume control on the side it will not operate a roku. Volume tells you that it's a TV remote.Returned and refunded with no issues.
  
"
"46","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Lil’ L","5.0 out of 5 stars","March 13, 2024","







  
  
    Loving these remotes. The signal from the original remote that died would also change my tower fan to oscillate mode 🤣. These don’t do that. Plus, you get two, so no more fighting over the remote. Just the station! 🤣
  
"
"47","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Tianna","5.0 out of 5 stars","March 21, 2024","







  
  
    Well my kids always lose the back or batteries so I find it very convenient to receive back ups that I can use on any of my Roku tvs
  
"
"48","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","ChrisV","5.0 out of 5 stars","March 22, 2024","







  
  
    Didn’t need to program or search for codes it just works. I hate where the volume buttons are located but it is what it is
  
"
"49","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Katie T","5.0 out of 5 stars","March 27, 2024","







  
  
    The remote was easy to set up and worked perfectly as a replacement to my lost remote!
  
"
"50","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Tinkerbelle","5.0 out of 5 stars","March 16, 2024","







  
  
    The remote that cam with TV is black and hard to find sometimes. So have 2 extras helps plus Bought bright colored cases for them!
  
"
