"","ProductName","reviewers","star_rates","date_of_review","text_review"
"14","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","man i wait to much to get it and it came with no string no arrow rest also it’s a left hand bow and i order a right hand bow now i have to deal with the return it’s a mess man !!","5.0 out of 5 stars","March 25, 2024","







  
  
    The local rite aid in my area sells the same pack for $14  and something I'm glad amazon has it cheaper I order it all the time and it  lasts somewhat good amount of time ***** 5 stars I give!
  
"
"15","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","1","4.0 out of 5 stars","March 10, 2024","







  
  
    But the fact that dollar tree sells a 4 pack for 1:25 is the reason why I can’t see myself paying double for this again but definitely appreciate the opinion and speed of delivery can’t knock the competition and cost of darn tissue but it is what it is / best cheapest, strongest and  convenient brand I can think of
  
"
"16","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Reina lopez","4.0 out of 5 stars","March 27, 2024","







  
  
    Rolls are a little smaller than I expected. Tubes were not musformed and it does the  job.
  
"
"17","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue",".","4.0 out of 5 stars","March 20, 2024","







  
  
    Very disappointed in the overall size of the rolls. Thought I was getting a bargain. But, you know what they say... if it's too good to be true then it probably is!
  
"
"18","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Prince Charlie","5.0 out of 5 stars","March 29, 2024","







  
  
    Wiping the doo doo out of my butt was extremely comfortable these incredibly strong and durable toilet paper rolls lasted a long time
  
"
"19","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Kathleen","4.0 out of 5 stars","March 29, 2024","







  
  
    soft and gentle on the skin and rolls are long-lasting!
  
"
"20","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Joy","4.0 out of 5 stars","March 26, 2024","







  
  
    The rolls seem smaller than what I expected so I’ll just go back to the other
  
"
"21","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","tm","4.0 out of 5 stars","March 19, 2024","







  
  
    The rolls are smaller so you go through them pretty quick but I don't mind because it's soft and the ridges make it work really well.
  
"
"22","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Kaber","4.0 out of 5 stars","February 15, 2024","







  
  
    I have the Worst Mother in law. For years she complained about our toilet paper being cheap. I told her that it wasn't my fault her son could make enough for us to afford better toilet paper! Last week she drove by our house and threw this out her car window. I waited for her to go out of town and threw into her tree and shrubs. There was enough to really ""decorate"" her house. Everyone thinks I did it & I don't care!
  
"
"23","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","SOS1880","4.0 out of 5 stars","February 27, 2024","







  
  
    I didn't pay enough attention about the size of roll, 2ply, and I thought it was the other Scott that I like and lasts forever.  So only respon I gave 4 stars is because I thought and wanted the ones, no ripples, and huge white big Scott rolls, no rippled, on paper,  white and plain Scott's toilet paper!
  
"
"24","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Harlem","5.0 out of 5 stars","March 27, 2024","







  
  
    I needed this. It's great to have extra rolls of tissue in your house. We as females use more tissue than men.
  
"
"25","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","AE","4.0 out of 5 stars","March 17, 2024","







  
  
    This is not the standard length I’m used to with Scott TP. With that said, it is thicker and softer. Not as good a value.
  
"
"26","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Barbara E","5.0 out of 5 stars","March 9, 2024","







  
  
    This is the exact brand that I always buy so when I saw the price I thought it was great. I understand that I missed where  it stated the number of sheets on each roll, but it was also the exact same packaging so it was a little  misleading
  
"
"27","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Wednesday Carter","5.0 out of 5 stars","March 13, 2024","







  
  
    I love this toilet paper I usually buy the Scott blue label toilet paper, but I tried this and I love it and I’ll be ordering more. I love how it is when I wipe myself 😊😎
  
"
"28","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Wednesday Carter","4.0 out of 5 stars","March 11, 2024","







  
  
    i usually buy angle soft & these rolls were much smaller than those but for the price & how many you get you honestly can't beat it !
  
"
"29","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","morgan lauren","5.0 out of 5 stars","March 24, 2024","







  
  
    Toilet paper is a good value and doesn’t cause any skin sensitivity on my sensitive skin. Holds up fine.
  
"
"30","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Dawn M.","4.0 out of 5 stars","March 25, 2024","







  
  
    Soft tissues. Good for the price point
  
"
"31","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","The Great ","4.0 out of 5 stars","March 20, 2024","







  
  
    It worth the money and good quality and soft
  
"
"32","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Kimberly Erb","4.0 out of 5 stars","March 28, 2024","







  
  
    This tissue is soft and well worth the money. I have purchased it several times in last couple of months.
  
"
"33","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Vicky M.","4.0 out of 5 stars","March 15, 2024","







  
    No me hagrado la calidad. Muy poca cantidad del tamaño del rollo
  
  
"
"34","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Amazon Customer","4.0 out of 5 stars","March 17, 2024","







  
  
    I'd say this Scott Tissue Paper (Comfort Plus) is very reliable in being both soft & comfortable. It's pretty thick and absorbs well which leads to having to use less tissue paper so it lasts awhile. I accidentally got Regular Scott Tissue earlier this month & there was a huge difference. It was only 1 ply where as this is 2 ply so be sure to not make that mistake. I could've got better tissue at the Dollar Store seriously. It almost ruined me from Scott for good bc I was not expecting that from a name brand tissue but then I saw that this one I usually get says comfort plus & it's a fantastic value for the low price. They are definitely keeping up with their competitors. I would recommend this specific type of Scott Tissue paper only. I would never get the regular "" long lasting"" one again!
  
"
"35","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","rick","4.0 out of 5 stars","March 23, 2024","







  
  
    I've been buying Scott toilet paper for many many years when I saw this I thought I'd give it a try. I'm glad I did definitely you get a lot more for what you're paying well worth the purchase very happy with this product if I can't get it on Amazon I will have my daughter pick it up in the local grocery market. Can't go wrong with Scott and my book.
  
"
"36","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Peni","5.0 out of 5 stars","March 26, 2024","







  
  
    Pleasantly surprised that these were good quality! First time buying tp online instead of in person and was completely ready to have just chosen the thinnest paper in the land. However, this is actually perfect and will be subscribing so I no longer have to forget to buy tp!
  
"
"37","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Jacquie Hemphill","5.0 out of 5 stars","March 20, 2024","







  
  
    Great product. Didn't realize was 1 ply but explained why was going through so much so fast. Doesn't leave behind any product. Durable and doesn't clog toilet.
  
"
"38","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Blanton","5.0 out of 5 stars","March 28, 2024","







  
  
    This is definitely not a double roll. I expected it to be larger. The double rolls I usually get from Amazon are much larger. But this was available in one day so I tried it. Don’t expect a big roll. Quality seems fine but it’s wrong to advertise it as a double roll.
  
"
"39","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Amazon Customer","5.0 out of 5 stars","March 27, 2024","







  
  
    Looks big on the picture but  small on the real life, but it’s ok for the value 👍🏾
  
"
"40","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Camisha L. McCain","5.0 out of 5 stars","March 27, 2024","







  
  
    Came just in time my niece needed for her new place thank you very much
  
"
"41","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Alaa","5.0 out of 5 stars","March 28, 2024","







  
  
    It worth the money and good quality and soft
  
"
"42","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Graceful lady","5.0 out of 5 stars","March 19, 2024","







  
  
    This tissue is soft and well worth the money. I have purchased it several times in last couple of months.
  
"
"43","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","carlisab","4.0 out of 5 stars","March 14, 2024","







  
    No me hagrado la calidad. Muy poca cantidad del tamaño del rollo
  
  
"
"44","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Love TRUMPS All","4.0 out of 5 stars","December 24, 2023","







  
  
    I'd say this Scott Tissue Paper (Comfort Plus) is very reliable in being both soft & comfortable. It's pretty thick and absorbs well which leads to having to use less tissue paper so it lasts awhile. I accidentally got Regular Scott Tissue earlier this month & there was a huge difference. It was only 1 ply where as this is 2 ply so be sure to not make that mistake. I could've got better tissue at the Dollar Store seriously. It almost ruined me from Scott for good bc I was not expecting that from a name brand tissue but then I saw that this one I usually get says comfort plus & it's a fantastic value for the low price. They are definitely keeping up with their competitors. I would recommend this specific type of Scott Tissue paper only. I would never get the regular "" long lasting"" one again!
  
"
"45","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Love TRUMPS All","5.0 out of 5 stars","February 18, 2024","







  
  
    I've been buying Scott toilet paper for many many years when I saw this I thought I'd give it a try. I'm glad I did definitely you get a lot more for what you're paying well worth the purchase very happy with this product if I can't get it on Amazon I will have my daughter pick it up in the local grocery market. Can't go wrong with Scott and my book.
  
"
"46","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","C Elcevich","5.0 out of 5 stars","March 1, 2024","







  
  
    Pleasantly surprised that these were good quality! First time buying tp online instead of in person and was completely ready to have just chosen the thinnest paper in the land. However, this is actually perfect and will be subscribing so I no longer have to forget to buy tp!
  
"
"47","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Kayla","4.0 out of 5 stars","March 6, 2024","







  
  
    Great product. Didn't realize was 1 ply but explained why was going through so much so fast. Doesn't leave behind any product. Durable and doesn't clog toilet.
  
"
"48","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Cindy Gehrke","4.0 out of 5 stars","February 14, 2024","







  
  
    This is definitely not a double roll. I expected it to be larger. The double rolls I usually get from Amazon are much larger. But this was available in one day so I tried it. Don’t expect a big roll. Quality seems fine but it’s wrong to advertise it as a double roll.
  
"
"49","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Florida Gal","5.0 out of 5 stars","March 20, 2024","







  
  
    Looks big on the picture but  small on the real life, but it’s ok for the value 👍🏾
  
"
"50","Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue","Diego Carlos","5.0 out of 5 stars","March 22, 2024","







  
  
    Came just in time my niece needed for her new place thank you very much
  
"
