"","ProductName","reviewers","star_rates","date_of_review","text_review"
"11","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","L3øn_Rx","4.0 out of 5 stars","February 20, 2024","







  
    Si es tu primer teclado mecanico no esta para nada mal. ya si eres exigente entemas de estabilizadores,libricacion,acustica. yo creeo que no es el indicado,pero por el precio que lo compre en promo esta bastante bien. (ojo cabe aclarar no es Hot Sawp y no le puedes retirar los switches con tanta facilidad).¿Lo recomiendo? Si si es tu primer teclado y quieres comenzar en este mundo de los teclados,o si solo quieres un telacodo y no eres tan exigente.(otra aclaración si te gusta el RGB y quieres un teclado RBG este no tiene RGB solo un color estatico en Azul que no esta mal y tiene bastantes efectos de movimiento).No soy un experto en teclados pero te dejo mi reseña,de lo que pude ver y probar del teclado. Y chico,chica si ya lo compraste que lo disfrutes.
  
  
"
"12","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Nate Miller","4.0 out of 5 stars","March 15, 2024","







  
  
    good keyboard, nice colors, but mine came with weird marks. the marks are on all the keys, but they're extremely visible on the white keys (they're way more visible irl than in the attached picture, my camera isn't great). they aren't hard to clean, a bit of wiping with a wet cloth or something similar will remove them, but obviously it'd be better if it hadn't come with these smudges at all. it's a fine keyboard if you're willing to clean the keys a bit.
  
"
"13","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Nate Miller","4.0 out of 5 stars","March 7, 2024","







  
  
    Look, this isn't a $100 gaming keyboard. But it *IS* mechanical, and it *is* a keyboard, and it's a great way to determine if you want to enter the world of mechanical keyboards. Nice glow, good feel, relatively solid. If you're used to keyboard with separate function keys and a 10 key pad, it may take a little adjustment. I've found it to be a great keyboard for gaming with a controller where you need occasional keyboard use for other stuff. A stellar value for the price.
  
"
"14","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Fletcher Chambers Jr.","5.0 out of 5 stars","March 15, 2024","







  
  
    if you’re looking for clickey keyboard is the one. I had one before but I gave it to my brother and I switched to the red switch, but I got bored of it, and I wanted some thing that actually made sound and I’m glad I bought this, I love the different settings on this. It doesn’t change colors though well at least the one i got doesn’t. but overall I rated a five.
  
"
"15","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Myia Angel","5.0 out of 5 stars","March 20, 2024","







  
  
    I usually go after a full keyboard and was surprised on how much I liked the smaller version without all th extra keys I never used on my other keyboard.  Have used it for a month now without any issues. I use it for writing and for gaming with no problem at all.
  
"
"16","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Great sleeves if you just need some to sleeve up some lower end cards. ","4.0 out of 5 stars","March 20, 2024","







  
  
    I was always looking for a good clicky keyboard and I can't believe what it is for its price. Very good product and great for it's cost. Very clicky and enjoyable to use
  
"
"17","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Scott Hadfield","5.0 out of 5 stars","March 6, 2024","







  
  
    Wanted to try out a smaller keyboard to optimize gaming, but all other options were very expensive and I found this one and it’s great for the price and it’s pretty responsive happy with it so far. I did like that you can switch out some keys of a different color but they don’t light up like the others they look to not have the see though lighting effect like the other keys already on the key board
  
"
"18","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Geovanny","5.0 out of 5 stars","March 19, 2024","







  
  
    Great product for the price, lots of programmed keylight options. Love the red switch board, tactile but not obnoxious. Can’t speak to the longevity of how well it will last but if it lasts for more than a year I’d say it’s definitely worth it.
  
"
"19","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Geovanny","4.0 out of 5 stars","March 6, 2024","







  
  
    Pros:- Small footprint on your desk- Nice travel and feedback - far nicer than a ""chicklet"" keyboard- USB-C connectivityCons:- I can barely read the grey keys, even with the backlight at full.  I'll likely return this one for one with greater printed contrast.
  
"
"20","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Bryce Andrews","5.0 out of 5 stars","March 28, 2024","







  
  
    Needed a smaller keyboard for my sit/stand desk. Keys were easy to change out. Typing is easy and no issues so far. Happy with this purchase!
  
"
"21","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Charles W. Houseworth","5.0 out of 5 stars","January 29, 2024","







  
  
    I am an experienced user of MacOS and Linux and needed a way to share two computers with desktop versions of those operating systems  on my 27"" 4K monitors. Frankly, I am blown away with how well this switch works.  It is well constructed and even has a remote switch that allows me to alternate between the computers with a simple button push.  It even allows me to use my Logitech MX keyboard and mouse for both without having to set separate switches on those peripherals.  This might be the best piece of low priced tech that I have bought in quite a while.  I highly recommend it.
  
"
"22","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","K.","5.0 out of 5 stars","January 30, 2024","







  
  
    Update: very good customer service. Also: I eventually got the flickering to stop after tweaking the monitor's refresh rates. I also got a brand new laptop and this one runs everything smoothly at 60hz (that is, one 4k monitor + one old 1200p monitor). Hopefully this information is useful to someone else.All in all, this KVM switch is pretty solid, especially at this price point.Original review: I am using this KVM switch with a 4k monitor and an old 1600x1200 monitor. If I set my 4k monitor at anything more than 30hz, it turns off for a few seconds every 20-30 seconds.
  
"
"23","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Nivek","4.0 out of 5 stars","February 5, 2024","







  
  
    Switches between screen, kb, mouse wih high res on monitor
  
"
"24","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","PSmith","2.0 out of 5 stars","March 5, 2024","







  
  
    When I first got this KVM switch, it felt like striking gold, an affordable KVM to use my multiple high-resolution monitors for work and for my gaming computer. It delivered on its promises, performing admirably and offering exceptional value compared to its counterparts. However, this initial joy was short-lived, as durability and functionality issues emerged over time.+ Seamless Switching: The ability to switch between work and personal computers was flawless, greatly enhancing my productivity and workspace efficiency.+ Incredible Value: For its price, the performance of the KVM switch initially seemed unbeatable, providing functionalities often reserved for higher-priced alternatives. High resolution, high refresh rate KVMs are usually hundreds of dollars.+/- The USB ports on the front of the switch aren't ideally placed, in my opinion, I wish the USBs were in the back even if the box needed to be bigger (makes it hard to cable manage)- Durability Issues: After only a month of use, the PC2 input malfunctioned and ceased working, raising concerns about the product's longevity.- Display Compatibility: When used with my 3840x1600 144hz monitor, the display would occasionally flicker. Despite trying different cables, inputs, and monitors, I'm convinced this is an issue with the KVM. When I plug my monitor directly into my computer with the same cable, I don't have this issue.While the KVM switch offers substantial value and impressive functionality at the outset, potential buyers should weigh these benefits against the possibility of encountering similar issues that I faced. It's a mixed bag - a product that promises much but may fall short on reliability over time. I assume users with lower resolution displays won't experience these issues, as it won't put as much strain on the KVM.
  
"
"25","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Freedom V.","5.0 out of 5 stars","February 2, 2024","







  
  
    After using this KVM switch, I wish I would have bought one sooner.  So nice to use two computers and two monitors with ease, all while using a common keyboard, mouse, and camera.  Slick!  Setup is easy.  Remember to turn the KVM switch ""ON"".  I missed that step in the instructions initially and thought it didn't work, however, a thorough review of the instructions pointed out my error.  If you need a 2x2 KVM switch, this is an excellent choice.
  
"
"26","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Kelton","3.0 out of 5 stars","March 19, 2024","







  
  
    I purchased this item and once it was setup, I found that one of the HDMI ports did not work so I had to return/switch the unit.  Once the new unit arrived, it worked well for about 2 weeks when the same issue came up with one of the HDMI port outputs.
  
"
"27","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Brent R.","3.0 out of 5 stars","March 1, 2024","







  
  
    Works great,  except all the USB slots are faulty, where when I plug in any device the connection is loose, even to the point they disconnect communication from the computer. I'm returning an trying a different brand.
  
"
"28","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","yardie65","3.0 out of 5 stars","February 21, 2024","







  
  
    Very compact with fixed switch to move from PC1 to PC2. HDMI connection for monitor worked but could not get DP port to work. Had to return the unit unfortunately. Did try the troubleshooting guide but to no avail.
  
"
"29","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Perry Lee","5.0 out of 5 stars","February 24, 2024","







  
  
    Very satisfied with this product. Switch quickly between 2 monitors, good display quality!
  
"
"30","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Jon Shaw","5.0 out of 5 stars","February 3, 2024","







  
  
    This KVM switch works perfectly so far. Reminder (I was confused at first): you need lots of HDMI/DP cables. For example, I have 2 monitors and 2 computers so I need 6 cables. For 3 monitors it would be 9. So z=x+(x*y)
  
"
"31","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Michael Accardi","5.0 out of 5 stars","February 4, 2024","







  
  
    Works great on Windows and Mac. Allows you to share camera and usb speaker between both. Highly recommend!
  
"
"32","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Terrence","5.0 out of 5 stars","January 19, 2024","







  
  
    This device works way better than I expected. Only downside is how many cables you need, but a small inconvenience for a great product.
  
"
"33","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Joey","2.0 out of 5 stars","March 3, 2024","







  
  
    It has been 24 hours since I've set mine up with 3 DPs and the controller button that is connected via audio label does not work. I was hoping to have my KVM hidden for my setup but I have to now have it easily accessible since the wire connected button does not let me manually switch between computers. Also, whenever I do switch computers, my mouse will have to be unplugged and plugged back in to work.
  
"
"34","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","C","5.0 out of 5 stars","January 12, 2024","







  
  
    I’ve tried several KVM switches and this is by far the best product I’ve had. It is simple to use, switches between computers quickly, and works seamlessly. Definitely recommend!
  
"
"35","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Yunis","5.0 out of 5 stars","January 26, 2024","







  
  
    Works as intended. Switching between PC and docked laptop.
  
"
"36","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Barry Ausmus","5.0 out of 5 stars","October 21, 2023","







  
  
    Ever wanted to do true multitasking? Me neither! But this lil gem will fix you right up! Cant find a way to scratch that ADHD itch? Then look no further! Switches and doo dads alike rejoice over the dopamine hit this KVM will give to that lil ADHDer at home. Hold tight lil guy! KVMs got your back. Get switch happy today and keep your attention deficets away with up to 2 PCs today!
  
"
"37","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","gary","2.0 out of 5 stars","March 18, 2024","







  
  
    slow switching has issues with newer mouse and keyboards
  
"
"38","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","f","5.0 out of 5 stars","November 30, 2023","







  
  
    The only kvm switch that actually works. Forget the other ones, this is solid and does its job seamlessly.
  
"
"39","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Viix.io","5.0 out of 5 stars","December 15, 2023","







  
  
    Great price point for 3x DP kvm.
  
"
"40","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","John E","5.0 out of 5 stars","November 19, 2023","







  
  
    Works well and as expected.  Extension control cable is an excellent addition.
  
"
"41","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Amazon Customer","1.0 out of 5 stars","February 26, 2024","







  
  
    I am using a wireless mouse and keyboard. They work great when plugged into the computer. When they are plugged into the KVM they disconnected frequently for a few seconds, and strange things happen like shift being stuck in an on mode. Also the two cords that are sent were usb A to usb C rather than usb A to A. This did not work for me since I need the usb C port to be available.
  
"
"42","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Brian Geber","1.0 out of 5 stars","March 3, 2024","







  
  
    The monitor 2 port seems dead.  I can plug eith monitor into port one and it works but port two can not be detected.  I tried s laptop and a pc but both had no ability to put a display on whatever monitor i plugged into port two.Save your money and buy something else.
  
"
"43","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Ryan","1.0 out of 5 stars","March 18, 2024","







  
  
    Arrived broken.  2nd monitor port didn't work for either computer.  Tried replacing cables, changing ports on the monitor (which had JUST been working before the switch went into place).  Nothing worked.
  
"
"44","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Ivan P.","1.0 out of 5 stars","March 6, 2024","







  
  
    Initially everything was working the way is supposed to work. But like some users here, now when I press the button to switch to Channel one the screen stays black. Currently only Channer 2 is working
  
"
"45","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","B Simon","1.0 out of 5 stars","March 23, 2024","







  
  
    It doesn't switch well between computers. I cannot recommend this.  I have had KVM switches in the past, and never had issues with them.
  
"
"46","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Josh Genal","1.0 out of 5 stars","February 14, 2024","







  
  
    After a couple months of light use (only around 10 hours per week) the ports began to fail. The button was dead on arrival. May have been a red flag, but wasn't needed for my build.
  
"
"47","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","87racer","1.0 out of 5 stars","December 27, 2023","







  
  
    Mac Studio with M1 Ultra and triple display video is unstable. 3rd screen doesn't resume from off and flickers. Tried with different cables and no change. Replaced with different brand that had no issues.Edit: Seller reached out and offered replacement or refund. Could have been a fluke that this one had issues but the seller was interested in resolving the issue for me. Good customer service.
  
"
"48","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","vince","1.0 out of 5 stars","March 3, 2024","







  
  
    Absolute junk.  USB failed after 20 minutes of use.
  
"
"49","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Douglas H.","1.0 out of 5 stars","December 31, 2023","







  
  
    Only 1 monitor pass through worked on pc1 and none worked on pc 2 when switched. Only one usb port would switch as well Junk.
  
"
"50","MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","Greg W.","1.0 out of 5 stars","January 16, 2024","







  
  
    Front USB outlets stopped working after a week of use. Totally pointless if they do not work!
  
"
