"","ProductName","reviewers","star_rates","date_of_review","text_review"
"11","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Evan D","5.0 out of 5 stars","November 9, 2022","







  
  
    Pros:- LONG battery life. From a full charge, logged 9hrs while working from home and had 77% battery the next day. Great for those who may not be using this headset on a daily basis (or those who are and forget about charging daily!).- USB-C charging connectivity (A to C cable supplied, high quality, long length).- Lightspeed dongle is small and discrete.- Comfort: (YMMV... I'm a male in mid 20s with a medium sized head... I think?) after a few days of playing around with the ski band placement and earcup position, I finally found a setup that worked for me. I have stud earrings and found some higher positions of the earcups were originally pressing on my lobes and causing some discomfort. Switching the band to the larger position and bringing the earcups down allowed me to seat everything nicely without any discomfort. Wore the headphones all day while working from home and forgot I wasn't wearing my usual headphones (Beyerdynamic DT770... Which are my top choice for headphone comfort).- Logi GHub connectivity/customizations are decent. Simple volume, mic volume, sidetone (hearing your voice thru mic with no latency), audio EQ customization (with presets and custom settings)- Doesnt look super ""gamer-y""... a good plus if I need video on during a (professional) call.- Flip to mute mic is great. I dont like having to deal with a removable mic or a fixed mic. The hardware based muting of the G535 mic is convenient and easy and doesnt require much finger dexterity... Allows me to mute on Discord or Teams while AFK.- Volume wheel and power button are smartly and intuitively placed and sized. Only a couple times have I accidentally brushed the volume wheel with the hood of my sweatshirt, but this only clicks the volume up a notch or two.Cons:- Noise cancelling is pretty weak. No active noise cancelling (but you wouldnt expect that at this price). Not much isolation from surrounding sounds, but this wasn't a large drawback for me as I play in relatively quiet environments- Mic quality: its a 2.4ghz wireless mic, so you have the usual downsides. Reduced high end, thinner bottom end. Its fine! But clarity suffers a little due to the intrinsic qualities of WIRELESS HEADSET technology. Please note that THIS MIC IS PERFECTLY FINE FOR GAMING, WORK CALLS, AND OTHER GENERAL COMMS PURPOSES!- Sound Quality: its fine! I do audio recording and mixing, so I'm biased when it comes to any set of headphones. My Beyerdynamic DT770 have a very wide soundstage, clear highs, articulated bass, and balanced mid range. I spend maybe 12 hours a day using the DT770s and love them for everything (aside from being wired). The G535 are fine for casual gaming, calls, video watching, and music listening. The default flat EQ is very acceptable, and I only tuned it a small amount to increase the high end, soften some mid range resonances, and add some weight in the low end. The stereo soundstage is a little muddy, but all wireless ""gaming"" headsets that I have tried in the past suffer from this- I would liken it to feeling like you are underwater and the sound is surrounding you equally and internally. Again, these headphones are PERFECTLY FINE for gaming, calls, video, and music. I wouldn't try to mix any audio, analyze new music, or try to take in a renowned movie soundtrack with this headset. Again I'm using my Beyerdynamic DT770s as reference here (the cadillac of headphones in my eyes)- they excel at being wired headphones with articulated qualities for music recording and mixing environments (and theyre great for CSGO with their better isolation qualities).- No bluetooth, but I have a pair of galaxy buds that I use with phone/laptop... And I can always throw the USB lightspeed dongle in my laptop and crack out the G535s!Overall verdict: The G535 are my first forray into wireless gaming headsets, and I am beyond impressed by what it offers (especially for $80 on sale)! It is adaptable to many head shapes and sizes (both youth and adult), has an incredible battery life, delivers good audio and mic quality for wireless headsets (better than cheaper $50 random brands), has great controls (both physical and software) without overwhelming the user or offering too much unnecessary functionality - very plug and play. I would definitely recommend this headset to anyone looking to make a worthwhile purchase without breaking the bank (say, the Gpro wireless).
  
"
"12","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Bryan verduzco","5.0 out of 5 stars","March 10, 2024","







  
  
    I am a pretty serious gamer when it comes to playing Counter strike and i have tried about 6-7 different headsets. Ive always been weary on bluetooth as ive heard they are generally quieter than wired headsets, and my last experience wasnt great with wireless. i saw this one was on sale and decided to try it out. the packaging is solid and no damage at time of delivery. The headset came about 50% charged. The headset paired with the bluetooth dongle immediately with no issues. Now when i initially played CS2 with them they were quieter than id like/expected, but thats when steelseries GG comes into play. After tinkering with Steelseries GG and tuning the audio to my liking, it really made this headset shine. the sound is exactly what i was looking for. I often hear more things than the average player on my team. If you know teamspeak and know the sound of that is very monotone and straight to the point this headset is quite similar. The sound is just very raw and isnt trying to make it sound like a jungle oasis. You hear what you have to hear and thats just pefect for counterstrike. Now this headset is also great for jungle oasis sounds, music sounds beautiful through them and so do videos/movies/shows etc. if you have been thinking about going wireless i really really recommend these... EVEN IF THEY ARENT ON SALE.
  
"
"13","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Alex P.","4.0 out of 5 stars","March 8, 2024","







  
  
    My background: Saying I game a lot is an understatement. I probably spend about 30-40 hours a week on my pc both for work and gaming. In the last 10 years I've tried multiple headsets with different budgets ranging from $30-$150 until I settled with a budget Corsair headset for $40 for years. Over time I was having issues with Corsair and their build quality. The faux leather/vinyl material they used for the headband and ear cushions was absolutely terrible where it would crack and flake within months. This time I went for a change and decided on this Logitech G335.Pros:- 1 cable does it all. Plug and playI liked my previous Corsair headset that had one cable for everything. This one comes with a 3.5mm that connects both audio and mic together. I did try it with a USB adapter on my PC with no issues and also tried on my PS5 through my PS5 controller again with no issues. Installation was pretty much plug and play. I didn't have to download any filler software although I heard Logitech's software is pretty nice.- Lightweight, Headband and Ear cushions are sturdyThe headset feels comfortable and lightweight on my head, I have not experienced any headaches even after long periods of time. One thing that won me over on this headset was the stretchy cloth headband (is removable in case it needs to be washed) fits nice and snug. My last headset was flaking pieces of faux leather into my ears so I really tried looking for a headset with a different material. The headset does have a very plastic cheap feel but it is a $40 headset. I've dropped it a few times and I've seen no damage, so far so good- Good sound quality and micThe sound isn't studio quality but it's pretty good for the price. I don't notice any difference from my old Corsair headset and HyperX ones I've used in the past. My friends on Discord also said I sound a lot clearer in voice calls and slightly quieter but I think the quiet issue is Discord.CONS- No mute button or removable micThis was one of the features that I missed with my old headsets. The way to mute the mic is by flipping it up and you'll hear a small click. I feel like after many uses it may lead to issues down the road if you mute/unmute a lot. I ended up setting up a Discord hotkey to mute instead. The mic also isn't removable which isn't a deal breaker for me but if you plan to use this on the go, just know you'll have that mic hanging around.-No Sidetone?If y'all don't know what Sidetone is, per Headset Advisor Sidetone is a feature where a small amount of your own voice that's piped into your ear speaker as you speak. Any headset with heavy noise cancellation really needs sidetone otherwise you're yelling into your mic because you can't really hear yourself. This headset doesn't have this feature however it's not fully noise cancelling so it's not a big deal for me. I can still somewhat hear myself but it does block a lot of external noises. Lack of sidetone isn't exactly a con for me but can be for others that feel they absolutely need to hear their voice.Overall this is a great headset for the price. Not spectacular but dang good for $40. Most of these budgets headsets tend to give out after a year so i'll update y'all in about a year. Happy gaming!
  
"
"14","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Douglas Goldberg","5.0 out of 5 stars","January 21, 2024","







  
  
    i have had numerous headsets over the years and these are the best to date.1 the sound is rich and clear2 the cushions over the ears are cloth, so you dont sweat your ears off. and get that irritation in and around my ears, comfortable!3 it fits my large cranium well4 can be used with the cord while charging or without, have used them all day and not had them drop out because of charge.5 there pretty sturdy, many others have failed on me by breaking at some little pin that holds the ear phone to the head set, these are much more sturdy.6 the ear pads block out all but the loudest household noise7 excellent price point8 this is a big one - THEY SHUT OFF AFTER 30 MIN OF INACTIVITY!! saves battery life!
  
"
"15","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","o0hotoko0o","5.0 out of 5 stars","October 2, 2023","







  
  
    First, these headsets are great for those who use PC or Xbox One to game. I'm sure they can be used on anything that has a jack-in port.Side note for Xbox users: Don't get the dongle version of this headset if you have an Xbox One Gen 1. The USB ports don't work with any dongle devices.As long as I've been gaming, I've never invested in headphones. As far as first pairs go, I think it serves its purpose.The volume isn't the greatest, but I can't say if that's because of Xbox One, Discord settings, or the headphones itself. I don't mind that it has 0 noise-canceling features because it's safer that way. I've learned that noise-canceling devices can eliminate your awareness in emergencies (like if a family member needs help, or a fire happens in the house, etc.). While I know that it's unlikely those things will ever happen for some people, I live in a rough neighborhood where it pays to have all your senses present. Honestly, I can hear my friends just fine with them, but the unit doesn't have an eardrum-shattering volume. Probably for the best.I really like the way the set can be adjusted at the ear muff parts and at the head strap. I also appreciate that the mic can be turned off by just flipping the piece up. The way that the ear parts encapsulate my ears is also a nice feature. It's very plush, which is great for my sensitive ears. I can't use ear devices that insert into my ears--it causes massive pain in under 10 minutes, so having a device that never touches my ears, lets me play longer. The head strap is also a nice feature because it prevents the hard plastic portion from sitting on my head. If you've ever had the weight of a headset sit on your head for long periods of time, you know how much it can hurt.
  
"
"16","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Nick Nolte","1.0 out of 5 stars","February 23, 2024","







  
  
    Used these for about an hour and a half and it's been nothing short of a horrible experience.The product looks great but at this price point, it leaves a LOT to be desired. It feels cheap and flimsy.Sound quality: It feels really tinny and harsh and flat at the same time somehow. The highs are really sharp and loud and the lows are lacking and very flat. I experimented with the presents and the advanced EQ and even after about 20 minutes of messing around the sound was awful. The only upside is that you can set customer profiles for different games but it can't compensate for cheap drivers. A pair of $30 Samsons or Superluxes is 10 times better at sound stage and sound quality overall.Volume: The volume is extremely low which is really strange. I am guessing with the cheap driver it introduces a lot of distortion if the volume is turned up and it's unusable for gaming since you can barely hear anything. The volume knob doesn't have hard stops so as you are using them you keep wanting to turn the volume up but it just provides an obnoxious beeping sound for 1-2 seconds letting you know you are maxed out. If you turned the knob a few times since it doesn't have a hard stop it will beep at you for 5-6 seconds before you can hear anything.The G Hub software tries to do some sort of volume correction as well so when you tab between windows it lowers the volume and slowly brights it back up which is obnoxious.Latency: The latency seems pretty good but during my 1.5 hours of playtime I lost audio twice completely for no reason. I was playing CS2 and it just completely muted itself. I switched inputs and the audio was working fine on my speakers. I had to restart the headset and unplug it to get everything working again.Microphone: I have had better sound quality with a cheap $10 wired microphone. It's crunchy and flat and sounds a bit like a radio.Just as a point of reference, I came from using a pair of SteelSeries Arctis headset from 2017 that are about the same price, and if those are a 7/10 the Logitech G535 is maybe a 2/10 at best.Horrible controls, bad software, bad drivers, mediocre microphone (at least it works I guess). The only good thing is the battery life (I am basing that off of other reviews since I only used it for a short period).At this price, you can do much better. I would maybe pay $25 for something like this to keep in a closet in case of emergency but at a $100+ there are hundreds of better options out there.
  
"
"17","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Nick Nolte","5.0 out of 5 stars","March 9, 2024","







  
  
    They are the most comfortable headset I have ever bought.  Very light with large ear pieces that fit around the ears not on them. Unlike some of my more expensive ones, these feel good after hours of wearing them!  The only drawback I have found, and it doesn't bother me at all, is you can hear sounds around you.
  
"
"18","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Amazon Customer","3.0 out of 5 stars","January 23, 2024","







  
  
    I usually love my Logitech items and I DO love this headset when it connects properly. Which is about 1/3 of the time. The mic quality is middling and I usually use my old beat up high-end set for gaming with friends. This set is very lightweight and the sound quality is fine for most casual use. Holds a good, long charge and are very comfy.The issue is that every so often, they pair and unpair themselves with a click/tick sound for 5-20 seconds at a time. If you’re listening to music or a podcast, this is incredibly irritating. Troubleshooting through Logitech support fixed it for a time, but it has come back every time.For the money, I wish they were better but I do still like them.
  
"
"19","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Anna F. Bradford","4.0 out of 5 stars","January 27, 2024","







  
  
    I had to get rid of my old head set and got this one to replace it. Overall this is a good headset, and I enjoy using it for gaming. Sound quality is good, nothing out of this world, but still good quality enough where I’d recommend it. One this I will warn is the volume scroller on the side sometimes gets messed with I lean back or lie down to watch a show, but this is a minor issue that shouldn’t typically be an issue. Also the cord length is not as long as I’d prefer, but it’s still a good length and again shouldn’t be an issue for most people. Mic works well, but it’s a bit finicky and sometimes when I play games and flip the mic up to mute it doesn’t actually mute in game. Does work in discord though. Headset is comfortable and the color (I got teal) is wonderful. It’s my favorite color and it looks the same as the pictures.TLDR: Good quality headphones, haven’t had any major issues with it, I’d recommend them if you’re thinking about getting these.
  
"
"20","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Sarah","5.0 out of 5 stars","March 20, 2024","







  
  
    I researched quite a while for a great headset in my price range and I am very impressed with these! These have amazing sound and microphone quality at a very reasonable price!! Just as a bonus I am a huge fan of the design as well. They sit securely on my head without moving. The wire also is not prone to tangling which is a huge bonus! I also love the solid black with a splash of hidden color in the headband. I think it is cute!! Love it!
  
"
"21","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Michael Brittain","5.0 out of 5 stars","March 17, 2024","







  
  
    Got these on sale and I am very happy with them. Only negative I have come across is switching from headset to speakers. Can't do it while in game which can be troublesome. Could be a software issue with my computer. Would recommend
  
"
"22","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","D. Liggins","5.0 out of 5 stars","March 20, 2024","







  
  
    I love this headset so much! It’s so well made, you can barely feel yourself wearing it at times. This is a headset that never feels uncomfortable no matter how long you had it on.
  
"
"23","Logitech G335 Wired Gaming Headset, with Flip to Mute Microphone, 3.5mm Audio Jack, Memory Foam Earpads, Lightweight, Compatible with PC, PlayStation, Xbox, Nintendo Switch - Black","Michael Prouty","4.0 out of 5 stars","March 5, 2024","







  
  
    Headphones work great sound good. They just don’t expand that much so if you have a big head I’d get something else.
  
"
