"","ProductName","reviewers","star_rates","date_of_review","text_review"
"11","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Tyler E.","4.0 out of 5 stars","January 29, 2024","







  
  
    So...this was my 2nd KVM switch after thinking I needed a better one from the first cheaper one I bought. Nope, the issue persisted...every time I swapped from my laptop, to my PC using the KVM, my PC suddenly registered TWO mouse cursers...and I would lose control of the curser and it would go CRAZY on my screen clicking away, and zig-zagging in every direction. I had to reinstall WIndows the first time because after unplugging the KVM, I STILL had the issue.It turns out, because I was using a USB powered set of desk speakers, THAT caused all of the problems. I still really do not know why I had this issue, or the root cause. I Googled away, and the most I can get is either USB3.0 does not have entire backwards compatibility with other USB2.0 devices.My advice to you is when setting up a KVM, unplug all USB devices from your computer - and then steadily plug them back in AFTER you set-up the KVM. If you have any compatibility issues - you'll know fairly soon with the mouse.
  
"
"12","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Webshot","4.0 out of 5 stars","March 8, 2024","







  
  
    I have purchased and replaced several others that were simply old or poorly made. This KVM is decent quality and has worked well to date.
  
"
"13","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","WorldTraveler","4.0 out of 5 stars","February 24, 2024","







  
  
    It’s working like expected for our two computers/three monitors and all attachments (keyboard, mouse, camera, etc.)  Note, you need 2 cables per monitor w kvm’s.  We didn’t realize that and thought it wasn’t working at first.  So go get extra cables now.
  
"
"14","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Richard Teel","4.0 out of 5 stars","October 15, 2023","







  
  
    I had no Display Port monitors so I use a Display Port to HDMI adapter on the Display Port of my video card to the monitor. I did not think this would be a problem with a KVM but I was wrong. This KVM (maybe all) will not work with a Display Port to HDMI adapter on the Display Port channel. To be clear, I connected the Display Port from the graphics card to the KVM, then used a Display Port to HDMI adapter from the KVM to the monitor but it would not work. I ended up buying new monitors with Display Port and HDMI inputs to use this KVM switch. Once I bought new monitors, the switch worked as expected.Bottom Line: This KVM switch works well if your monitors support Display Port and HDMI. If at least one supports Display Port, you are good to go. If not, be prepared to buy new monitor(s) or a different switch.Just for clarity, you may use a Display Port to HDMI adapter on the HDMI side of the switch. I am using one on my HP Elitedesk Mini, which has two Display Port outputs and no HDMI.UPDATE: After a month of use, the power adapter failed for the unit. I tested the open circuit voltage and it was correct but it was not able to supply enough current to power the unit. I had another adapter that had the same rating and connector. I used it and the unit works fine. I was unable to contact the seller and I contacted Amazon. They were only able to process a return and refund as the product is no longer in stock. I did not want to return it as the switch is working fine. I only wanted to get a new power adapter.
  
"
"15","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Kindle Customer","4.0 out of 5 stars","February 28, 2024","







  
  
    Works well but it keeps clicking like it’s trying to switch over.
  
"
"16","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Tech guy with some kind of skill","4.0 out of 5 stars","January 14, 2024","







  
  
    The product did the job it needed to with it switching between my laptop and desktop real nicely. However, the cable switch didn't work in allowing me to switch between and I can not use my rgb keyboard and mouse and haven't tested a normal keyboard yet.Over all for the price and if it works for me with my 2 monitors it is good for the price point compared to the more expensive type of KVMs.
  
"
"17","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Chris ","5.0 out of 5 stars","March 8, 2024","







  
  
    So much better than my last kvm switch.  I prefer the HDMI format as well, so having Options was nice.  There's not much else to say!  Plugged it in and booted it up and it work!  No tips or tricks to this one.  One and done!Strongly recommend!
  
"
"18","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Bob T.","5.0 out of 5 stars","March 27, 2024","







  
  
    Works great for switching between two PCs with dual monitors and single wired keyboard and mouse
  
"
"19","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Amazon Customer","4.0 out of 5 stars","January 3, 2024","







  
  
    This HDMI KVM Switch 2x2 is being used to switch computers.  I did have connection issues with a couple of the USB 3.0 connections.  With a mouse and key board plugged in, I would have intermittant breaks in the connections.  I solved it by plugging in a USB hub.  Now one mouse and one keyboard works on two computers.
  
"
"20","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Jen","5.0 out of 5 stars","March 13, 2024","







  
  
    Thank you!They even sent an after sales service card for 2 years of free replacement or warranty service :)This is perfect and easy to use & setup!
  
"
"21","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Charles W. Houseworth","5.0 out of 5 stars","January 29, 2024","







  
  
    I am an experienced user of MacOS and Linux and needed a way to share two computers with desktop versions of those operating systems  on my 27"" 4K monitors. Frankly, I am blown away with how well this switch works.  It is well constructed and even has a remote switch that allows me to alternate between the computers with a simple button push.  It even allows me to use my Logitech MX keyboard and mouse for both without having to set separate switches on those peripherals.  This might be the best piece of low priced tech that I have bought in quite a while.  I highly recommend it.
  
"
"22","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","K.","5.0 out of 5 stars","January 30, 2024","







  
  
    Update: very good customer service. Also: I eventually got the flickering to stop after tweaking the monitor's refresh rates. I also got a brand new laptop and this one runs everything smoothly at 60hz (that is, one 4k monitor + one old 1200p monitor). Hopefully this information is useful to someone else.All in all, this KVM switch is pretty solid, especially at this price point.Original review: I am using this KVM switch with a 4k monitor and an old 1600x1200 monitor. If I set my 4k monitor at anything more than 30hz, it turns off for a few seconds every 20-30 seconds.
  
"
"23","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Nivek","4.0 out of 5 stars","February 5, 2024","







  
  
    Switches between screen, kb, mouse wih high res on monitor
  
"
"24","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","PSmith","2.0 out of 5 stars","March 5, 2024","







  
  
    When I first got this KVM switch, it felt like striking gold, an affordable KVM to use my multiple high-resolution monitors for work and for my gaming computer. It delivered on its promises, performing admirably and offering exceptional value compared to its counterparts. However, this initial joy was short-lived, as durability and functionality issues emerged over time.+ Seamless Switching: The ability to switch between work and personal computers was flawless, greatly enhancing my productivity and workspace efficiency.+ Incredible Value: For its price, the performance of the KVM switch initially seemed unbeatable, providing functionalities often reserved for higher-priced alternatives. High resolution, high refresh rate KVMs are usually hundreds of dollars.+/- The USB ports on the front of the switch aren't ideally placed, in my opinion, I wish the USBs were in the back even if the box needed to be bigger (makes it hard to cable manage)- Durability Issues: After only a month of use, the PC2 input malfunctioned and ceased working, raising concerns about the product's longevity.- Display Compatibility: When used with my 3840x1600 144hz monitor, the display would occasionally flicker. Despite trying different cables, inputs, and monitors, I'm convinced this is an issue with the KVM. When I plug my monitor directly into my computer with the same cable, I don't have this issue.While the KVM switch offers substantial value and impressive functionality at the outset, potential buyers should weigh these benefits against the possibility of encountering similar issues that I faced. It's a mixed bag - a product that promises much but may fall short on reliability over time. I assume users with lower resolution displays won't experience these issues, as it won't put as much strain on the KVM.
  
"
"25","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Freedom V.","5.0 out of 5 stars","February 2, 2024","







  
  
    After using this KVM switch, I wish I would have bought one sooner.  So nice to use two computers and two monitors with ease, all while using a common keyboard, mouse, and camera.  Slick!  Setup is easy.  Remember to turn the KVM switch ""ON"".  I missed that step in the instructions initially and thought it didn't work, however, a thorough review of the instructions pointed out my error.  If you need a 2x2 KVM switch, this is an excellent choice.
  
"
"26","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Kelton","3.0 out of 5 stars","March 19, 2024","







  
  
    I purchased this item and once it was setup, I found that one of the HDMI ports did not work so I had to return/switch the unit.  Once the new unit arrived, it worked well for about 2 weeks when the same issue came up with one of the HDMI port outputs.
  
"
"27","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Brent R.","3.0 out of 5 stars","March 1, 2024","







  
  
    Works great,  except all the USB slots are faulty, where when I plug in any device the connection is loose, even to the point they disconnect communication from the computer. I'm returning an trying a different brand.
  
"
"28","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","yardie65","3.0 out of 5 stars","February 21, 2024","







  
  
    Very compact with fixed switch to move from PC1 to PC2. HDMI connection for monitor worked but could not get DP port to work. Had to return the unit unfortunately. Did try the troubleshooting guide but to no avail.
  
"
"29","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Perry Lee","5.0 out of 5 stars","February 24, 2024","







  
  
    Very satisfied with this product. Switch quickly between 2 monitors, good display quality!
  
"
"30","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Jon Shaw","5.0 out of 5 stars","February 3, 2024","







  
  
    This KVM switch works perfectly so far. Reminder (I was confused at first): you need lots of HDMI/DP cables. For example, I have 2 monitors and 2 computers so I need 6 cables. For 3 monitors it would be 9. So z=x+(x*y)
  
"
"31","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Michael Accardi","5.0 out of 5 stars","February 4, 2024","







  
  
    Works great on Windows and Mac. Allows you to share camera and usb speaker between both. Highly recommend!
  
"
"32","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Terrence","5.0 out of 5 stars","January 19, 2024","







  
  
    This device works way better than I expected. Only downside is how many cables you need, but a small inconvenience for a great product.
  
"
"33","8K@60Hz HDMI KVM Switch 3 Monitors 2 Computers USB 3.0 KVM Switcher with 4 USB Ports Monitor Switch for 2 Computers Support Extended & Copy Mode Wired Controller 12V DC Adapter 2 USB Cables Included","Joey","2.0 out of 5 stars","March 3, 2024","







  
  
    It has been 24 hours since I've set mine up with 3 DPs and the controller button that is connected via audio label does not work. I was hoping to have my KVM hidden for my setup but I have to now have it easily accessible since the wire connected button does not let me manually switch between computers. Also, whenever I do switch computers, my mouse will have to be unplugged and plugged back in to work.
  
"
