"","ProductName","reviewers","star_rates","date_of_review","text_review"
"19","PopSockets Phone Grip with Expanding Kickstand, Black","Monica May","4.0 out of 5 stars","February 29, 2024","







  
  
    Edit: I reached out to popsocket directly and they got back to me quickly with a code to use for a replacement. I love the metal but I will probably get an all plastic one because I have concerns about the metals longevity. Updating number of stars to 4 for the service and the overall functionality of the item.I love this and love the metal it makes it look a lot more elevated but the gold is tarnishing within a month of use. :( I guess I am going to return and get another version because I love the MagSafe tech and being able to take it on and off.
  
"
"20","PopSockets Phone Grip with Expanding Kickstand, Black","Monica May","5.0 out of 5 stars","February 21, 2024","







  
  
    I just switched from a regular phone case to a magsafe case, and wanted to still be able to use a phone grip. I was hesitant about a magnetic, $30 popsocket, but I totally get it now. The popsocket is magnetic, so you can just pull it off when you need to use your wireless charger. However, this magnet is STRONG! Like it’s not going to pop off unless you get your fingernails under the rim. You can hold your phone face down, 3 feet above the ground, hanging in by just the popsocket - and it will be SECURE. I also got the magnetic car mount to go with it, and I couldn’t be happier.
  
"
"21","PopSockets Phone Grip with Expanding Kickstand, Black","Amy Corlett","5.0 out of 5 stars","March 11, 2024","







  
  
    I'm a long time PopSocket user; I love them.  But I wanted to be able to use a wireless charger with a MagSafe case.  I was skeptical this PopSocket would stay put but it's fantastically secure!  Takes some real effort to get it off at night for charging.  I still can swap out different PopSockets, same as I always did before.  I love this thing!
  
"
"22","PopSockets Phone Grip with Expanding Kickstand, Black","Erin","5.0 out of 5 stars","March 9, 2024","







  
  
    This is my second time buying this brand and I love it! The pop socket is such great quality along with the adhesive they send!! I only got a new one because I got a new phone and the adhesive is almost the same price as a new one! These really do help hold your phone while texting, taking a picture and talking on the phone. Highly recommend
  
"
"23","PopSockets Phone Grip with Expanding Kickstand, Black","Erin","5.0 out of 5 stars","March 13, 2024","







  
  
    A very easy to use low profile grip for your MagSafe compatible iPhone.  Can be used as a hand grip for your phone or a stand.  When bit needed it pops flat.  Very powerful magnetic grip won’t come off unintentionally, but can be removed easily when you want to charge wirelessly.
  
"
"24","PopSockets Phone Grip with Expanding Kickstand, Black","Ted T","5.0 out of 5 stars","March 8, 2024","







  
  
    I ordered this Magsafe Popsocket to match the new phone case also shown in the photo.All of my previous Popsockets were adhesive; this is one of my first Magsafe versions. I immediately noticed that the design has improved over the years. The rubber used in this one is much softer. Also, it fits much more comfortably in the hand, than the older, adhesive model. The magnetic grip is super strong, and the color matches the phone case perfectly!
  
"
"25","PopSockets Phone Grip with Expanding Kickstand, Black","Purplecoffee","5.0 out of 5 stars","March 8, 2024","







  
  
    Hint...don't do what I did- I just had to check the magnet strength of the ring with the pop socket and they held together so strong that I couldn't separate them so I had to stick them on the phone together using the provided template. The magnets are very strong, I believe just  as strong as any Magsafe case. To use a flat charger you just snap it off temporarily. Highly recommend.
  
"
"26","PopSockets Phone Grip with Expanding Kickstand, Black","Purplecoffee","5.0 out of 5 stars","March 23, 2024","







  
  
    It works, and holds on the grid-textured phone case. I should have got one of these a long time ago. It works great (if the grip has a slight ridge which is a bit annoying to hold long term).
  
"
"27","PopSockets Phone Grip with Expanding Kickstand, Black","Connie","4.0 out of 5 stars","March 6, 2024","







  
  
    I picked this color because I wanted to see my case through it. I knew that it would not be entirely clear, but the ring around the magnet is WHITE. The pop socket is clear, and so is the rest of the base, but not the outer ring. Very weird looking on my dark case. Otherwise, I love it. I always use popsockets and I like the new circular MagSafe design.
  
"
"28","PopSockets Phone Grip with Expanding Kickstand, Black","J F","5.0 out of 5 stars","March 8, 2024","







  
  
    No more pinky sores or indents, with the increasing bulk of smartphones, a product like this is almost mandatory. It's a bit annoying taking it off to place it on chargers, but that's really just a physical limitation and not the fault of the product itself. If you're thinking about it, do it, especially if your pinky ever hurts from supporting your phone.
  
"
"29","PopSockets Phone Grip with Expanding Kickstand, Black","Kre8tivChik","4.0 out of 5 stars","March 3, 2024","







  
  
    I really like this pop socket- it’s cute and durable! However, the instructions say you can twist off the socket part and leave the base so you can reduce bulk/ change out the socket, but I can’t get it off. I’ve had others try it (others who have had pop sockets and have gotten them to work in the past) and no one can get it off. Not sure if it’s defective or not but not worth replacing
  
"
"30","PopSockets Phone Grip with Expanding Kickstand, Black","Mike Fasnacht","5.0 out of 5 stars","March 16, 2024","







  
  
    The shield itself looks amazing! The attention to detail is insane! Strong magnets too! A little awkward laying it down on table because of the shape of the shield but not bad. I would buy again and send it as a gift to any captain America fan!
  
"
"31","PopSockets Phone Grip with Expanding Kickstand, Black","CG","4.0 out of 5 stars","March 20, 2024","







  
  
    I bought this in the Aura color months ago.  I love the product, works great with my iphone.  My only complaint is the color scratches off the magsafe base after awhile, yet the grip remained unscratched.  I eventually got annoyed by it and bought another in clear.
  
"
"32","PopSockets Phone Grip with Expanding Kickstand, Black","Billy","5.0 out of 5 stars","March 25, 2024","







  
  
    It works great for a magsafe phone case. I have the Caudabe sheath and it's hard to remove, in a good way. I would highly recommend it for any style case too.
  
"
"33","PopSockets Phone Grip with Expanding Kickstand, Black","Jana Lynn","4.0 out of 5 stars","February 22, 2024","







  
  
    I like the pop socket sm! I really just fidget with it on my phone. I got a Magsafe accessory to put it on so I don't have to commit to the sticky part on my phone. I would totally suggest that. The MagSafe popsocket was really expensive so I just bought them separately. Also, I play with the top piece so much that sometimes it falls off but I slide it back on. I don't know if that's because I'm doing something wrong or if it's just broken but I still like it.
  
"
"34","PopSockets Phone Grip with Expanding Kickstand, Black","Emily moua","5.0 out of 5 stars","March 25, 2024","







  
  
    Idea is creative! I love it! I’ve always loved pop sockets but didn’t like that they could get in the way. This way it can be removed and put back on!
  
"
"35","PopSockets Phone Grip with Expanding Kickstand, Black","coateshaaf1","5.0 out of 5 stars","March 26, 2024","







  
  
    My wife loves it. It's super secure and works as it should. I would prefer if it was charge thru but it's not a deal breaker at all.
  
"
"36","PopSockets Phone Grip with Expanding Kickstand, Black","Amazon Customer","5.0 out of 5 stars","March 8, 2024","







  
  
    Easy to install, very strong magnet. Been using about 6 months, & it has not broken or fallen off at all. I like that it is removable if I want to take it off.I use on an iPhone 14, & my husband has one on his Galaxy S20-something ultra & he says it works great on his phone also.
  
"
"37","PopSockets Phone Grip with Expanding Kickstand, Black","Melissa C-D","5.0 out of 5 stars","March 9, 2024","







  
  
    I liked how easy it was to adhere to the magnetic back of my phone and remove.When using the item it held tight with no movement.When it is in use it can prop the phone so I can view it while working. If I depress the item it will fit in my dash holder for driving.
  
"
"38","PopSockets Phone Grip with Expanding Kickstand, Black","Emma Louisse","5.0 out of 5 stars","March 16, 2024","







  
  
    my biggest pet peeve with the og pop socket was not being able to use phone stands/mounts and this completely solved that problem. i bought one for my boyfriend and i, we love it!!
  
"
"39","PopSockets Phone Grip with Expanding Kickstand, Black","Emma Louisse","4.0 out of 5 stars","December 19, 2023","







  
  
    Love that it’s removable and you don’t get stuck with sticky Popsocket goo on your case. But it’s hard to get the Popsocket off for charging, even with fingernails. Trying to pull it off by pulling from the Popsocket itself only leads to the Popsocket popping out of its accordion base.The video demonstration on Popsocket’s website also did not distinguish that the magnet ring is an adapter and only needs to be applied if your phone case doesn’t have MagSafe. I made the foolish mistake of apply the extra magnet adapter to a MagSafe case and then putting the MagSafe Popsocket on. It was double magnet strength, which meant I needed to use a metal nail file to pop it off for charging my phone. In frustration, I debated ripping off the magnet and went back to Popsocket’s website to research a replacement ring, in case I did need it after all, and that’s when I learned that the ring is for converting a regular case to a MagSafe-ready case.Needless to say, it’s still hard to get this popsocket off even with removing the extra magnet adapter. Trade-off is that if the magnet was weaker, the Popsocket probably wouldn't stay on the case very well, so I’ll deal with it. Anything to avoid going back to using a regular Popsocket and traditional charging cord.
  
"
"40","PopSockets Phone Grip with Expanding Kickstand, Black","zoomlittlewing","5.0 out of 5 stars","March 26, 2024","







  
  
    Very strong. COMES WITH MAGNET if your phone doesn't have magsafe. I made the mistake of buying the magnets separately, but it comes with.
  
"
"41","PopSockets Phone Grip with Expanding Kickstand, Black","amber sweetland","5.0 out of 5 stars","March 23, 2024","







  
  
    This has all the benefits of a popsocket but it's removable for wireless charging.  The golf is very strong.  Totally worth it.
  
"
"42","PopSockets Phone Grip with Expanding Kickstand, Black","Shazia Edward","5.0 out of 5 stars","March 26, 2024","







  
  
    My phone fell and the top came out though.. that has never happened before but all is well, was able to put it back
  
"
"43","PopSockets Phone Grip with Expanding Kickstand, Black","Vincent","4.0 out of 5 stars","November 4, 2021","







  
  
    This is a different version that the one I used to own. The pop out part is on the cap (push down and twist like medical pill bottle to release) and not at the base (pop out 4 holding grooves to release). This version technically has wireless charging compatible (more on this later). If you have a lot of the older version popsocket, know that the caps don’t work on the new version.Been using popsockets for at least half a decade now. Very functional with some minor inconveniences that I must work around, but overall worked well for me.What I love about is it that it provides better grip when holding the phone. Now if I use a phone without it in public, feels like anyone can snatch my phone off my hand at any second, or I’m afraid I may  accidently slip off my hand and drop the floorCan get better reach with fingers while still providing grip on the phone if you carry a larger phone.Also great as tabletop/kicks stand when I need it. Tend to use it all the time when watching steaming videos while eating or on casual video calls. No need to bring additional stand accessoryThere are some official accessories for it that I use, but also made some DIY ones. For example, if you have magnet attachment phone mount, you can disassemble the popsocket and put the metal plate inside with tape, and make it attach to magnetic surfaces (This only works with older version and not this one)This version can wirelessly charge if you attach it on your phone directly with no case. But the charging speed is not as fast than without popsocketAdhesive works well on all phones case surfaces I currently own. Heard from a co-worker that it didn’t work for them when they used it on items with waterproof surfacesIf you have accessories that holds the popsocket in place; I wouldn’t use the popsocket on them for at least 24 hours so it doesn’t peel itself off due to gravity during initial adhesion period.Extremely strong. Unless you intentionally use excessive force, it won’t fall off. Peeling the popsocket off can leave stains depending how long you had it on. With some cleaning tools can scrap it off without leaving much residue. Use hand sanitzer to take off the residue, better than using soup or just water.To take it off once it’s stuck on you must use fingernails (will not work if you have long nails) or a thin flat head screw driver around the circumferenceThey are durable. Aside from paint wearing off overtime, the first one I own still works like it did day 1. I’m not rough with my popsocket or phones so may want to take that under consideration (?)-Cons of the popsocket can be worked around.It adds thickness. As thick or slightly thicker than your phone without a case, making it 2x thicker at one location. If you wear tight pants/jeans, there will get a budge, especially if you put it in your back pocket.Seeing the bulge is not uniform can wobble when typing on phone on a flat surface.If you stick the popsocket on the phone directly, may interfere with some of its functionality such as wireless charging (if you have the older version). That’s why I always opt to put it on a case.Never happened to me, but my co-worker said it get snatched onto things when trying to pull it out of her purse. Maybe she has way too many stuff in there, or the fact that I always carry my phone in my pocket or dedicated pocket in my backpack.Overall, despite the negatives I find it very useful for daily tasks.
  
"
"44","PopSockets Phone Grip with Expanding Kickstand, Black","Vincent","5.0 out of 5 stars","March 16, 2024","







  
  
    Love it. Huge pokemon nerd. Just sticks right on my phone, no sticky residue. Doesn’t come off easily, but if you need to take it off it comes right off. LOVE IT
  
"
"45","PopSockets Phone Grip with Expanding Kickstand, Black","Brianna","4.0 out of 5 stars","March 3, 2024","







  
  
    I absolutely love this- the magnetic is strong, the colors are beautiful.My personal opinion is that it doesn’t help a lot when it’s so high on the phone but that’s just me.It’s hard to get the pop socket off to charge and I’m worried it’s going to rip the magnetic circle off my case.
  
"
"46","PopSockets Phone Grip with Expanding Kickstand, Black","Heather","4.0 out of 5 stars","February 19, 2024","







  
  
    I have a Samsung S23 Ultra with a non mag case on it. I bought this so I could convert over and use a charging mount in my car that is magnetic as well. This thing works well - almost too well it is a very strong magnet and I have broken finger nails trying to pry it off to use my magnetic car mount. Love the color and now I use a key or anything else but my nails to pry it off.
  
"
"47","PopSockets Phone Grip with Expanding Kickstand, Black","Heather","5.0 out of 5 stars","February 20, 2024","







  
  
    The popsocket is just as pictured. Bright and full of sparkles. I’ve had it for a few months now and it’s holding up well with only minor scratches along the silver metal edge. No paint chipping or fading. The edges and tips of the wings take some getting used to because they can dig into your fingers if you’re not holding it properly but that aside it’s been just as I had hoped.
  
"
"48","PopSockets Phone Grip with Expanding Kickstand, Black","Tiffany","4.0 out of 5 stars","January 3, 2024","







  
  
    Recently bought a magsafe case and was searching for magsafe accessories. I used to use pop sockets pretty regularly and had about 6, but I was not aware they had a magsafe version. This is so much better to me, easy removal and fairly sturdy.Only complaint is that your case might determine the strength. I have a casetify case and that’s what I’ve been using and the one in the photo, but I initially was confused how everyone was saying the magnet was so strong, it is sturdy enough but I do have to be a bit conscious that I don’t tug at it wrong, or when sliding in and out of pockets it may come off. This is not the case with my silicone apple case thought that is not one I use regularly. A little sad cause I wish the magnet was just as strong with this case but it isn’t necessarily pop sockets fault. It is just unfortunate. I will be keeping it cause regardless it helps me use my phone much more easily and makes it more comfortable to hold!.
  
"
"49","PopSockets Phone Grip with Expanding Kickstand, Black","Dayna & Jason Davidson","5.0 out of 5 stars","February 10, 2024","







  
  
    Upon install I love, love, DOUBLE LOVE it! I love the color against my black on black leopard print case. I love how secure it feels. I don’t mind that it feels super sealed as someone mentioned because I don’t plan on removing it until the case and it are worn and need replacing. I’ve already added another to my cart because I’m the type when I find some nothing I love I feel the need to stock up before it’s no longer available.
  
"
"50","PopSockets Phone Grip with Expanding Kickstand, Black","Alexis Edmunds","5.0 out of 5 stars","March 13, 2024","







  
  
    I have to have a popsocket on my phone, I can’t go without one. The color on this one is beautiful haha I get lots of compliments on how “cool” it looks.
  
"
