"","ProductName","reviewers","star_rates","date_of_review","text_review"
"27","Switch Accessories Bundle - Orzly Essentials Pack for Nintendo switch Case & Screen Protector, Grip Case, Games Holder, Headphones - Classic Black Edition","Tom","5.0 out of 5 stars","May 7, 2020","







  
  
    So I was a little nervous seeing all the weird bending cases and faulty things in this kit from other people, But it was the only kit that serious has everything you need to get started. And I have no complaints at all!!Everything and I mean everything in this package was 100% perfect in working condition! I’m even surprised at how much I like the headphones!I also suck at putting on tempered glass screens and for some reason this was just so easy. Everything looks so protected and perfect! And now when I move from my bedroom on the 3rd floor to my living room On the 1st floor, I can take everything in one go with ease! Haha sadly that’s the farthest traveling I’ll be doing :(Anyway! I hope this review helps when deciding to get this. Worst comes to worst and it’s defective you can easily send it back for free? That would suck but I’m glad I took the risk on this.
  
"
"28","Switch Accessories Bundle - Orzly Essentials Pack for Nintendo switch Case & Screen Protector, Grip Case, Games Holder, Headphones - Classic Black Edition","McBoredFace","5.0 out of 5 stars","July 20, 2023","







  
    Este kit es súper completo para el cuidado de la nintendo swich.
  
  
"
"29","Switch Accessories Bundle - Orzly Essentials Pack for Nintendo switch Case & Screen Protector, Grip Case, Games Holder, Headphones - Classic Black Edition","McBoredFace","5.0 out of 5 stars","February 26, 2020","







  
  
    I got this pack for my brother for Christmas.  He had just recently gotten a Switch, yet didn't have anything to protect it if he was going to go on any trips.  I remember from our childhood that if he had a handheld like a GameBoy, he'd take it nearly everywhere.I got this for him as it looked like a good starter kit that I wish were around when I first purchased my Switch at release.  Most of what is included was what I hunted up separately back then.  I think the best items are the case with game holders, the screen protectors, and the large handheld grip sleeve.  The other items in the pack, while nice little additions, he barely uses.  He does like the headphones as well!  Worked great on a recent 6 hr train trip.  Not a bad starter bundle for someone looking to protect a Switch in travel.
  
"
"30","Switch Accessories Bundle - Orzly Essentials Pack for Nintendo switch Case & Screen Protector, Grip Case, Games Holder, Headphones - Classic Black Edition","Gaby Hernández","4.0 out of 5 stars","January 21, 2019","







  
  
    This pack comes with a well made case, a comfortable grip, two screen protectors and an assortment of other useful items. I have found all components of the pack to be well made. I would highly recommend this pack. I give the product a four out of five, however, for two reasons. One is that the grip for the switch prevents it from fitting into the dock, and is a pain to get on and off. I find myself not using it because of this, even though I would like to. The second is that the screen protectors are difficult to get on without dust or air bubbles. I followed the steps provided, but still had to dispose of my first protector because it got dust and hair on it after my third attempt to get it on the screen without a bubble. The protectors are stiff, which signals their durability, but this is what makes them difficult to place on the screen.
  
"
"31","Switch Accessories Bundle - Orzly Essentials Pack for Nintendo switch Case & Screen Protector, Grip Case, Games Holder, Headphones - Classic Black Edition","Christopher","5.0 out of 5 stars","January 17, 2023","







  
  
    This is great for my Switch. Nice carrying case and a cover to hold the console easier. The only that would make it better is if I didn't have to remove the cover from the Switch to put it in the dock. Other than it's great for the price.
  
"
"32","Switch Accessories Bundle - Orzly Essentials Pack for Nintendo switch Case & Screen Protector, Grip Case, Games Holder, Headphones - Classic Black Edition","Matthew","5.0 out of 5 stars","January 28, 2019","







  
  
    Love this product. You get so much for such a great price. Two screen protectors that are easy to put on, the case itself is great size, not too big (not bulky) or too small (no storage space). It is the perfect size. The game cartridge holder is a nice touch. The headphones are not very good but they work and are a nice addition to have on the go in case of emergency. The grip is amazing. It makes gaming in handheld mode fun. The grip has a strange finish on it so the texture is off putting a little bit. Also, if the grip is on the switch it will not fit in the charging dock. Those are two bummers, but all and all it really didn't bother me too much. I would buy this 100 times over again. I have written about 3 reviews on things in my life so this should tell you how great of a product it is.
  
"
"33","Switch Accessories Bundle - Orzly Essentials Pack for Nintendo switch Case & Screen Protector, Grip Case, Games Holder, Headphones - Classic Black Edition","Roy Roberts","3.0 out of 5 stars","June 25, 2023","







  
  
    The description said it was for OLED Switch but some things, such as the screen protectors, were for other models.
  
"
"34","Switch Accessories Bundle - Orzly Essentials Pack for Nintendo switch Case & Screen Protector, Grip Case, Games Holder, Headphones - Classic Black Edition","Makayla Carter","5.0 out of 5 stars","July 22, 2021","


















    
        

        
        
            
        

        
            
                
                        
                
                
                    The media could not be loaded.
                
            
                
            
            
        
    
    
Everything came in great condition, I was worried from other reviews about the warped grip case but it’s not as bad as it’s made out to be. I easily bent it slightly in the opposite direction and it looks/fits fine, as seen in the pictures/video. The earbuds, stylus, and charger are all in working condition as well. And the carrying case is great, I have more digital games than physical so right now i’m just using the gray game card case but the slots in the carrier are neat too. Overall 10/10 would recommend
  
"
"35","Switch Accessories Bundle - Orzly Essentials Pack for Nintendo switch Case & Screen Protector, Grip Case, Games Holder, Headphones - Classic Black Edition","Makayla Carter","5.0 out of 5 stars","March 1, 2020","







  
    El case se siente de buen material, rígido y protege bien contra el polvo, los audífonos compelen su función, el lapizcero capacitivo es bueno (aunque me pregunto que haré cuando se le termine la tinta jajaj), en le caso del cable de cara usb no lo he usado al igual que el porta cartuchos (todos mis juegos son digitales), la funda al igual que como en los demás comentarios lo mencionan si tiene un pequeño desperfecto en la parte de abajo (en donde es ta el conector tipo C) pero es muy leve en lo personal no me molesta no afecta.El protector de pantalla es muy bueno, facil de colocar y las instrucciones son muy detalladas asi que no te preocupes si es la primera vez que pones uno te ira bien, solo una recomendación, si tienes mascotas que no este cerca al momento de la colocación.
  
  
"
"36","Switch Accessories Bundle - Orzly Essentials Pack for Nintendo switch Case & Screen Protector, Grip Case, Games Holder, Headphones - Classic Black Edition","Otto Romero","5.0 out of 5 stars","March 6, 2023","







  
  
    I can always count on Orzly. When I bought my lite, i ordered their set. Now that I have my OLED, I went through them again, and they did not disappoint.
  
"
"37","Switch Accessories Bundle - Orzly Essentials Pack for Nintendo switch Case & Screen Protector, Grip Case, Games Holder, Headphones - Classic Black Edition","A.J. Greve","5.0 out of 5 stars","January 9, 2019","







  
  
    I bought this bundle to take the Switch on vacation, and it really came with everything we needed. The glass protector fit perfectly and was easy to put on, plus it came with a second one just in case something happens to the first one. The comfort grip fits nicely around the Switch and does make it easier to hold, plus I feel more comfortable letting the kids play in handheld. And the Switch fits inside the travel case with the comfort grip attached.The travel case has a pouch that's big enough for an extra pair of Joy Cons, plus all four straps, and the other accessories that came with the bundle (headphones, stylus and charging cord). I wasn't able to fit the Joy Con grip in the pouch, but that doesn't really need to be protected by a travel case.This is the bundle to buy if you're wanting to travel with the Switch.
  
"
"38","Switch Accessories Bundle - Orzly Essentials Pack for Nintendo switch Case & Screen Protector, Grip Case, Games Holder, Headphones - Classic Black Edition","Rahul Pawa","4.0 out of 5 stars","May 31, 2019","







  
  
    The case is great, and some of the accessories are too. The screen protector went on easily and looks great, and the mini case for games is useful.I had to knock off a star for the quality of the headphones and stylus. Though the stylus/pen has some weight to it so as to not feel extremely cheap, I question its usefulness given the Switch screen does not require one. The headphones have OK sound quality, but at least on my pair, they crackle if you move the cable. Slightly disappointing. I have not used the USB cable yet so I can't comment on that. The grip is comfortable but a huge pain to put on/take off.Overall it's not a bad batch of accessories and definitely a good price for what you get.
  
"
"39","Switch Accessories Bundle - Orzly Essentials Pack for Nintendo switch Case & Screen Protector, Grip Case, Games Holder, Headphones - Classic Black Edition","Bluelions1180","5.0 out of 5 stars","January 14, 2020","







  
  
    Got this for my son and he couldn't be happier.  First, its an incredible value.  The comfort grip case alone is worth the $30.Warning - DO NOT try to put your switch back in the dock with the comfort grip on!  It will destroy your dock!The case is excellent with convenient places for everything while protecting your system.  Honestly with the grip on and your switch strapped into the case, you would have to put effort into damaging your Switch.  If you are just looking for a case to move your Switch, there are better (smaller) solutions than this.  But if you primarily use your Switch in mobile mode, you cant beat this package.  it keeps your stuff together while protecting it and making it easier to play.  Cant ask for more than that!
  
"
