"","ProductName","reviewers","star_rates","date_of_review","text_review"
"11","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Eduardo Tirado","5.0 out of 5 stars","February 29, 2024","







  
    Protege muy bien el nintendo, es rigido por fuera y acolchado por dentro. Recomendado!!!!
  
  
"
"12","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Eduardo Tirado","5.0 out of 5 stars","February 20, 2024","







  
  
    Holds the switch well and feels sturdy.  It doesn't have much room for other storage though.
  
"
"13","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Alicia","5.0 out of 5 stars","January 24, 2024","







  
  
    If you want a decent hard case for your Switch, look no further. The way it's seperated out is convenient and easy to navigate when transporting mulitple games or controllers. It's also slim enough to fit into my backback when traveling which is a huge bonus.
  
"
"14","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Alex","4.0 out of 5 stars","February 5, 2024","







  
  
    Got it for my son for his Nintendo
  
"
"15","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","shontae","4.0 out of 5 stars","January 6, 2024","







  
    Se siente muy resistente por fuera, y es fácil de transportar, casi no ocupa espacio. El único inconveniente es que si traes muy pocas cosas en la malla, probablemente se salgan y hay que abrir con cuidado, pero la switch esta bien protegida y todo se siente de buena calidad.
  
  
"
"16","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Gabriel Castillo","5.0 out of 5 stars","February 13, 2024","







  
  
    Great fit and can hold lots of stuff except the charger unfortunately
  
"
"17","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Jason Lee Reyna","5.0 out of 5 stars","February 6, 2024","







  
  
    Bought this for both my nephews this past Christmas. They were very excited. Great size, well made and has plenty of storage.
  
"
"18","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","DMD","4.0 out of 5 stars","April 20, 2017","







  
  
    Overall, this is a very serviceable case and is capable of carrying everything I would expect for a portable experience with the Nintendo Switch.  The case has a solid-feeling hard rubber black shell with two zippers a molded section for the Switch and attached joycons and an accessories pocket.  The case also has a handy carrying handle on the spine of the shell with a molded rubber grip.The Switch console section of the case also has two elastic bands to hold the console in place when the case is opened.  There's a middle section of the case that covers just the screen area to protect it from damage from anything you might put in the other pocket, and that section doubles as game card storage with small slots for game cards.  However, there is no storage for any extra microSD cards you may carry.  This isn't a huge deal breaker, as you could theoretically put one in a game card slot (the mesh on the slots is fine enough that a microSD card won't fall through).The accessories pocket that sits opposite the console has a mesh and elastic netting which holds the accessories in place.  However, since this mesh covers only about 2/3rds of the pocket area, I have found that how you place your accessories in this pocket will determine whether everything stays in place when you open the case or whether you have to go fishing for things that fall out.  On a plane especially, this is critically important.  That said, I'm able to comfortably fit two extra joycons (with side covers), the side covers for the joycons currently attached to the Switch console and the power adapter provided by Nintendo in the accessories pocket.On the subject of opening the case- since there are no distinctive markings on the outside rubber shell of the case and the case exterior appears symmetrical, it's easy to open the case upside down and accidentally drop accessories out.  My personal solution to this is to always zip the zipper from right to left when closing (since there are two, you can theoretically go any direction you like).  Since I have adopted that as a convention, I always know the case is right-side-up if the handle is in the back, the zipper is closed and the zipper heads are on the left side of the case.  This is a minor annoyance at first; but, once you get familiar with the case design, I imagine everyone will instinctively know the direction the typically zip it on closing.In addition, while it wasn't difficult at all to close the case and zip it with all my accessories inside, I did notice the seam showing when the case was closed.  This seems to be okay and upon initial testing doesn't seem to portend weakness in the construction of the case; but, only time will tell.  I'm a lighter user of the portable mode of the Switch; but, if I find that the seam starts pulling apart later, I'll come back to update my review and let Orzly know of the potential defect.Finally, one other thing to note is that the case smells VERY strongly of plastic when first opened.  Even as an electronics enthusiast who likes the smell of new electronics (hooray for Pavlovian training), the smell is a little overpowering at first.  I left the case open the first day I owned it, since I wasn't travelling and didn't yet need to use it and the smell has mostly dissipated.Pros:- Comfortably fits everything necessary for table-top portable mode play- Console protected from accessories by screen shield- Game storage in screen shield- Molded console pocket and elastic straps hold console firmly in place- Tough feeling shell, seems durable- Comfortable handle for convenient carryingCons:- Accessories pocket not covered enough by mesh to prevent accessories from falling out without being careful about how they are inserted- Symmetric exterior design makes it easy to open the case upside down, making dumping the accessories more of a risk- No storage dedicated to microSD cards (though the game card slots could double as a microSD card slots)- Strong plastic smell for a few hours upon initial opening- Flat black exterior design is functional but not as attractive as some other casesVerdict- all in all, I'm pleased.  The case is inexpensive and so far seems up to the task of holding everything you need to enjoy gaming on the go.  The simple flat black design leaves something to be desired aesthetically; but, the functional interior of the case makes up for this flaw, especially considering the good price.
  
"
"19","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Aaron M. Bond","5.0 out of 5 stars","February 29, 2024","


















    
        

        
        
            
        

        
            
                
                        
                
                
                    The media could not be loaded.
                
            
                
            
            
        
    
    
This case is great. It’s hard on the outside. Holds games and the switch itself also room for extra controls the switch is secure with straps if it’s dropped I feel confident that it’s not breaking in there.
  
"
"20","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Aaron M. Bond","5.0 out of 5 stars","February 14, 2024","







  
  
    Exactly what i needed it for!
  
"
"21","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Naveed Naficy","5.0 out of 5 stars","February 10, 2024","







  
  
    I love this case and have gifted it to a few.
  
"
"22","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","CARLOS GARCIA SANCHEZ","5.0 out of 5 stars","January 28, 2024","







  
    Es una excelente opción portátil …. No soy el más gammer pero para mi es una opción que donde me encuentre puede tóner un gran momento
  
  
"
"23","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","M","5.0 out of 5 stars","February 10, 2024","







  
  
    The kids are happy with the case.
  
"
"24","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Alicia","4.0 out of 5 stars","January 14, 2024","







  
  
    Holds and keeps my switch safe. I do like the extra compartments for games and controllers
  
"
"25","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","YB0433","4.0 out of 5 stars","January 17, 2024","







  
  
    The size is suitable and feels good in the hand.
  
"
"26","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Heather","5.0 out of 5 stars","January 26, 2024","







  
  
    Fits our system as well as multiple games and other things. Protects everything and is really sturdy. Great case for traveling.
  
"
"27","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Mark oliferchuk","5.0 out of 5 stars","February 2, 2024","







  
  
    Great cases super cheap and fit the Nintendo switch perfectly
  
"
"28","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Luis","4.0 out of 5 stars","January 3, 2024","







  
  
    Good for travel, not sleek, bulky but do the job.
  
"
"29","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Chefboyr_C","5.0 out of 5 stars","January 18, 2024","







  
  
    Great product for traveling with your Nintendo. Has space for extra accessories. Holds the Nintendo, games and accessories in place when opened.
  
"
"30","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Andrew Klutz","5.0 out of 5 stars","January 28, 2024","







  
  
    Got my Nintendo switch was worth every penny
  
"
"31","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Jackie","5.0 out of 5 stars","January 26, 2024","







  
  
    Carry case instead of individual Nintendo Switch carry on.
  
"
"32","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Reaper","4.0 out of 5 stars","December 27, 2023","







  
  
    The ease of carrying it with you
  
"
"33","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Jill","4.0 out of 5 stars","December 23, 2023","







  
  
    Just  as expected...  Thank you
  
"
"34","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Sonia Scott","5.0 out of 5 stars","January 22, 2024","







  
  
    Just as described
  
"
"35","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Bonnie H.","5.0 out of 5 stars","January 2, 2024","







  
  
    the case is functional and great for traveling, but its easily bendable and if someone were to sit on it it likely wouldn't protect the switch within the case.
  
"
"36","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Code","4.0 out of 5 stars","November 7, 2023","







  
    La switch OLED entra perfecto, nunca probé que tan resistente es pero si lo vas a meter en tu maleta no tendrás problemas, sobretodo si es para viajar
  
  
"
"37","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Aries Martinez","5.0 out of 5 stars","January 12, 2024","







  
  
    Don’t use this often but when I do I love it for travel
  
"
"38","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Teri","5.0 out of 5 stars","January 9, 2024","







  
  
    This item came quickly and was a quality product, I would buy from them again.
  
"
"39","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Amazon Customer","5.0 out of 5 stars","January 5, 2024","







  
  
    Makes it easy for my nephew to carry his system safely
  
"
"40","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","miranda","5.0 out of 5 stars","January 5, 2024","







  
  
    Sturdy case, great price! Overall happy with the purchase
  
"
"41","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Jane Dittman","5.0 out of 5 stars","January 7, 2024","







  
  
    Gift for my grandson
  
"
"42","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Yvonne","5.0 out of 5 stars","December 5, 2023","







  
  
    Love using this case for traveling with my switch. It can hold many games as well. Strongly recommend if you’re looking to get a traveling case for your switch!!
  
"
"43","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Elizabeth Ann","5.0 out of 5 stars","December 26, 2023","







  
  
    Although this ended up being a duplicate gift, it was very well made.
  
"
"44","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","cheri taylor","5.0 out of 5 stars","January 5, 2024","







  
  
    Great product as described.
  
"
"45","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","D. Santos","5.0 out of 5 stars","March 21, 2017","







  
  
    I can't compare this case to any others, since this is the only one I've bought for the Switch, but I can say that I'm thoroughly satisfied with this one.Pros:+ No visible markings as to what's inside. Honestly, it looks like I could be carrying a multimeter, or microphone or anything else in there;+ No giant company logo. Actually, upon looking at it, there's no logo at all, anywhere;+ Big pocket up top. I put in a portable generic charger, extra charge cable, cleaning cloth, and the wrist strap things for if you hold the joycons detached. I could fit more but I was more concerned with just keeping the majority of the accessories in one place,+ Hard shell. It's rigid and seems to be water resistant.+ Screen protector/game storage. Great use of space;+ Recessed areas around the joycons so that the triggers aren't putting pressure on the sliding connectors.+ Carry strap. Nice to have, but I can't comment on how long it'll hold up.Cons:- Some kind of ""this side up"" indicator. Maybe some stand-off moulding on the bottom so it sits squarely on a level surface;- Elastic straps are a good idea for the clumsy/inattentive, but will wear out with use and are a pain to get the switch in and out of. Plus I got the joysticks stuck on one taking it out and the rubber on the stick got caught under the ball for a bit. I would have preferred velcro straps.In-between:~ Case is maybe too simple. A small logo in the corner of the top side would help identify the product manufacturer for future purchases as well as tell you which side is up so that you don't need to rely on the elastic bands to keep it from falling out;~ There's a smaller recessed area on the bottom of the case, not sure what it's for quite yet. It doesn't fit the wrist straps, and the vents aren't in that area;~ Not as hard-shell as I would've liked. It's got a bit of squish near the zipper, which means there's a bit of play. Great if you're the type to pack it to the limit, but maybe a little more caution needed when tossing into a backpack. Regardless, under regular conditions it should keep the joysticks from getting stuck in a bent position.EDIT: spelling and grammatical errors
  
"
"46","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Jorge trujillo","5.0 out of 5 stars","January 4, 2024","







  
  
    Excelente producto
  
"
"47","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Sarahi Curiel","5.0 out of 5 stars","December 11, 2023","







  
    Es plastico duro y se ve muy duradero, perfecto para su uso.
  
  
"
"48","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Matt","5.0 out of 5 stars","December 12, 2023","







  
  
    Even fits the switch with a game pad adapter
  
"
"49","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","R. Chadwick","4.0 out of 5 stars","November 26, 2022","







  
  
    This case is as advertised - it holds the system with controllers, has a sleeve for physical game cartridges, and has a pouch for some accessories. However, I don't feel that it's a good fit if you will need to charge the system while you're out or traveling. If you are taking this in the car on the way to grandma's house, then it should be just fine. But if you are going to be on a long flight or in the car for several hours and would need to charge it, I wouldn't recommend this case. If I have the charging cable in there, it sticks out to the point where I'd be concerned it would crack the system screen or one of the game cartridges, as well as altering the outside of the case when I close and zip it.Great case for short trips, not so much for traveling or if you need to charge it.
  
"
"50","Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games","Victor E. Aquino","5.0 out of 5 stars","October 31, 2023","







  
  
    Only wish it had a bit more space for a switch with a grip case (but it was not meant for that so thats ok) besides that great case, good price
  
"
