"","ProductName","reviewers","star_rates","date_of_review","text_review"
"11","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Deb","5.0 out of 5 stars","February 17, 2024","







  
  
    I use it as the phone is charging. I also use it as a stand while using recipes to cook and bake from.When I’m home, I always know exactly where it is because it’s upright and not blending in on a table where it’s harder to notice.
  
"
"12","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Thanh Cummings","5.0 out of 5 stars","February 19, 2024","







  
  
    I like so much! Thank you.
  
"
"13","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Amazon Customer","5.0 out of 5 stars","February 16, 2024","







  
  
    Excellent Product.  Very Useful.
  
"
"14","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Cynthia Ann","5.0 out of 5 stars","December 3, 2023","







  
  
    I use this phone stand everyday.  I like it so much I bought one for my son-a-law last holiday.  I put it near the Bluetooth speaker when listening to music, use it next to the computer, and have my hands free to talk to family and friends while cooking or looking at a recipe!  I love the clean look…it has anti-slip pads on the phone contact areas, and easily adjusts.  If you do have to put it away (I never do) it easily folks almost flat.  Honestly, one of my best purchases and most used ever.
  
"
"15","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Cynthia Ann","5.0 out of 5 stars","December 23, 2023","







  
  
    It’s hands free and elevated for better sound while on speaker
  
"
"16","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Sandra Gallagher","5.0 out of 5 stars","January 3, 2024","







  
  
    N/A
  
"
"17","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Richard","5.0 out of 5 stars","December 19, 2023","







  
  
    Very strong easy to fold and carry when traveling.
  
"
"18","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Hong8540","3.0 out of 5 stars","February 2, 2024","







  
  
    When you put your phone on it. It tips over. I returned it.
  
"
"19","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","ANNTIONETTE ROBINSON","4.0 out of 5 stars","June 3, 2023","







  
  
    I like Lamicall Stands but this stands is not as stabile or sturdy as the other four different Lamicall stands I  have purchased. This stand does not support my iPhone 12 Pro Max with a case on it. It is not stable / sturdyenough for my phone. It probably would work for smaller phones. This is a great company! It's just the wrongphone stand for the iPhone 12 Pro Max.
  
"
"20","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","cynthia","5.0 out of 5 stars","October 7, 2023","







  
  
    I needed something to put my phone on at my night stand..  it’s so well made.  It’s all aluminum and it’s sturdy.
  
"
"21","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","EC","5.0 out of 5 stars","November 13, 2023","







  
  
    Excellent quality.
  
"
"22","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","tractable","5.0 out of 5 stars","April 11, 2021","







  
  
    I bought this as a gift for a cpa who works mostly in her home office. She works 10-12 hours a day from January to June and gets many calls and messages each day. My main concerns were if the stand was stable and able to hold the set position.Her feedback is that it is made tight enough to hold her setting and heavy enough to be stable. It has non-slip pads on one side of the reversible base which prevents sliding. Being collapsible makes it handy to take on out of town trips or during hurricane evacuations. She likes that, unlike before, she always knows where her device is and doesn't have to look for it on a busy desk. It's nice that she doesn't have to waste time and disrupt work by having to pick it up or crane her neck to see the importance of the interruption but can merely glance to see. Simple responses do not require removing the device from the stand. The stand cradle can hold her different  devices of differing thickness. She loves it and it makes me feel good that I gave something that is truly helpful.
  
"
"23","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Jack Hanson","5.0 out of 5 stars","October 7, 2023","







  
  
    Solid, durable feeling - very well made. The folding feature is a nice touch...
  
"
"24","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Amazon Customer","5.0 out of 5 stars","September 26, 2023","







  
  
    I like everything about this product. It's works great. Feels like it was made very well.
  
"
"25","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Rosalina David","5.0 out of 5 stars","September 26, 2023","







  
  
    Good quality and good product. Love it and convenient to use
  
"
"26","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","rovabo","5.0 out of 5 stars","September 2, 2023","







  
  
    It's not cheap but that's because it is not!  High quality product worth the little extra investment.
  
"
"27","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","D. Gonzales","4.0 out of 5 stars","December 28, 2022","







  
  
    Gave it to my hubby and he gave me his old one that I thought was more sturdy. This one does not have a flat base. The round part of the hinge causes instability. The older type my husband gave me has a flat base with the round part of the hinge above the base not under.
  
"
"28","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","The Miltonian","5.0 out of 5 stars","July 27, 2021","







  
  
    This is a great phone stand. I use it almost every day as my job takes me to multiple locations. It is very handy to be able to collapse it and put it in my bag and then get it out wherever I am and set it up beside my laptop. I can position it to do FaceTime interviews while I am filling out the paperwork on my laptop or see notifications come in while I’m in zoom meetings. I got this because I have two of the stands that do not collapse at home and wanted something that I could easily take with me when I left the house. This is one of the online purchases that I definitely do not regret at all. And I recommend this product to anyone looking for a phone stand that reads through the reviews. I hope you like it as much as I do.
  
"
"29","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Lester Mendez","5.0 out of 5 stars","September 11, 2023","







  
    Buen producto buena calidad
  
  
"
"30","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","James T.","4.0 out of 5 stars","January 20, 2021","







  
  
    I bought this stand to go in my backpack, as I travel often for work. It's very sturdy. The tension on each of the joints is enough to hold any sized phone, and some smaller tablets (my 10"" tablet fit in it, as long as I don't tilt it over too much). But the tension is not so much you can't manipulate the pieces to get your desired position. When collapsed, it's about an inch thick.My only complaint is the shape of the two tabs that support the phone when it's in the stand. Their weird shape may prevent the stand from holding phones with thicker cases, or ones with built-in battery packs. I did not have that issue, but others may.Overall, the stand fits my needs. I've had it for a few months now, and have not detected any loss in joint tension. If it breaks, or I find something is wrong with it, I'll edit this post.
  
"
"31","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Carlos Castaño","5.0 out of 5 stars","September 10, 2023","







  
    Estable y fino.
  
  
"
"32","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","T. J. Nelson","5.0 out of 5 stars","December 16, 2022","







  
  
    This is a great phone stand, that I use it almost every day as my job takes me cross country. It's very handy to be able to collapse and store; I put it in my travel bag and then get it out wherever I'm in motels or in my office. I can position it, using it for Zoom meetings, or while I am doing paperwork.  I recommend this product to anyone looking for a great quality phone stand.
  
"
"33","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Amazon Customer","5.0 out of 5 stars","September 20, 2022","







  
  
    This little thing is very sturdy and well designed for balance. I purchased the silver version and it looks very professional and clean. The build feels industrial but the look is organized. I have a large iPhone 11 Pro Max with a case and it easily holds my device. But I can also see why it could hold tablets. The weight retention is quite surprising here. I would recommend this to anyone that has a desk set up and wants a professional phone or tablet holder. Will buy again! This company knows what they’re doing.
  
"
"34","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","America","5.0 out of 5 stars","August 16, 2023","







  
    Perfecto
  
  
"
"35","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Morel","5.0 out of 5 stars","August 3, 2023","







  
  
    Strong and massive
  
"
"36","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Grandma luvs vampires","5.0 out of 5 stars","January 14, 2023","







  
  
    My phone is my tv and movie screen. This Lamicall is perfect for holding my phone in any position that I need. It's sturdy, solidly weighted, and doesn't slip or slide. I've been using it for a couple of months and love it! I see it lasting for years.
  
"
"37","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","April Hawkins","5.0 out of 5 stars","June 19, 2022","







  
  
    Gave one to my Dad for Father’s Day and he loved it, too. Now he’s thinking of getting one for other family members. It’s great for people with arthritis who want to FaceTime but have a hard time gripping the phone for too long. Also works great for reading electronic newspapers on iPads at breakfast. You can eat your cereal and read. The triangular folds on iPad covers are fine, but this gadget lets you adjust for glare!  Love it!
  
"
"38","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Cerebrl","5.0 out of 5 stars","December 18, 2022","







  
  
    Bought a few of these for different rooms. My biggest want was to be able to charge my devices while in the stand via USB. Which is great. Lastly, they can easily be repositioned for more or less viewing angle or height. But, the stand retains the position well.
  
"
"39","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Vivian T","5.0 out of 5 stars","September 2, 2022","







  
  
    I had a doughnut with a ridge to hold the cell phone,  but it took up too much space. This gismo works much better, and takes up less space. Well designed - probably by an engineer. Indestructable too. To set it up properly, check out the photograph. I found it a bit tricky till I checked the photo.
  
"
"40","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Carol of SJ","4.0 out of 5 stars","April 7, 2022","







  
  
    I have purchased several of Lamicall's non-folding stands, and they are great. I wanted one to take with me on trips, but they are a bit awkward. I thought the folding one would be good, but it's about twice the weight. It's still a great stand, and I will keep it for when I'm not limited on weight and space.
  
"
"41","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Shelia Bozeman","5.0 out of 5 stars","May 31, 2021","







  
  
    I like the fact that this Lamicall Adjustable Cell Phone Stand for Desk is strong enough to hold my iPhone 11 Pro Max without being afraid it will collapse under the phone's weight and size.  I have used a Lamicall stand for my iPad for years but had never before ordered a Lamicall phone stand until a couple of months ago.  I was always laying my phone down and couldn't readily find it, but by placing it on  the phone stand, it is easily seen from anywhere in the room.  Very pleased with this product.  It meets my needs and expectations.
  
"
"42","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","C. Tripp","5.0 out of 5 stars","May 23, 2023","







  
  
    Quality stand. Solid metal. Works great!
  
"
"43","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Kritter","4.0 out of 5 stars","December 9, 2021","







  
  
    I like that they are so well made & sturdy, & requires some effort to adjust them the way you want them. What is not so good is that after using them for a few months they lose their sturdiness & don’t hold the adjustments very well. They seem to loosen up a bit with no way of making them sturdier again. My devices alter the adjustments too easily.
  
"
"44","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","Chris_W","5.0 out of 5 stars","January 15, 2023","







  
  
    This stand came highly recommend. Fits my phone perfectly with room for new phones later on. Very sturdy and easy to store after use if needed to store. Highly recommended.
  
"
"45","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","W. Gordon","5.0 out of 5 stars","May 18, 2022","







  
  
    I bought this to hold a cell phone, however its stable enough to also hold an iPad without any issues. The parts are made of metal and Lamicall's ""grey"" color is a perfect match for Apple's ""space grey"" color.  It folds up compactly if needed.  Overall, it's a wall crafted product and can hold either a phone or tablet.
  
"
"46","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","mcschroeder1","5.0 out of 5 stars","February 16, 2022","







  
  
    We’ve spent years trying to find a study, techy looking stand that won’t fall over. The Lamicall cell phone holder is sleek looking and designed to hold up. The bottom of the holder is slotted to allow for easy charging. The swivel base allows for easy maneuverability. Any size cell phone can be easily mounted. This is a great find!
  
"
"47","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","mcschroeder1","5.0 out of 5 stars","April 17, 2023","







  
  
    A great product.  👍
  
"
"48","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","PFUNK","5.0 out of 5 stars","November 15, 2022","







  
  
    If you’re looking for an iPhone stand with good looks and good functionality, this is the one.It’s lightweight, but sturdy enough for any smartphone or even iPad.I like it very much.
  
"
"49","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","P. M.","5.0 out of 5 stars","December 27, 2022","







  
  
    A gift for a grandson.  He loves it.  Arrived on time and in great condition.  Easy to use
  
"
"50","Lamicall Adjustable Cell Phone Stand Desk - Foldable Desktop Phone Holder, Cradle, Dock, Compatible with iPhone 14, Plus, Pro, Pro Max, 13 12 X XS,4-11'' Phones, Office Accessories, Smartphone Sliver","GMA","5.0 out of 5 stars","December 28, 2022","







  
  
    Love this phone stand. The added height is so much more comfortable than holding the phone. Hands free… great product
  
"
