"","ProductName","reviewers","star_rates","date_of_review","text_review"
"11","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Patrick Jacques","4.0 out of 5 stars","February 28, 2024","







  
  
    So I’m writing a review about this part of this is my fault. The other part is product defect I purchased this a while back and I didn’t use it for about a month or so after I purchased it and on my first time using it, it worked great, but when I went to collapse it to put it away in the picture as you could see, the bottom part broke on me. The unfortunate part which is frustrating is that it’s a third-party not from Amazon but Amazon help me out still but the problem was I couldn’t exchange it because I was passed my time on it even though it was my first time using it frustrating but rules are rules but I’m just writing a review about it and that’s all yes I like it. Yes I will probably buy one more of these but I wanted to show what the product did on me the first time using it that’s all.
  
"
"12","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Patrick Jacques","5.0 out of 5 stars","March 5, 2024","







  
  
    I bought this because I’m eloping in Vegas in a month. I am trying to cut costs and all I really wanted was to be able to have footage of our ceremony. I have an iPhone so I was wary of the remote but it works!!! I’m super happy with this and if it ever breaks I will be buying another. This will be a total game changer for family pics, content creators, getting that perfect selfie or portrait angle, and whatever else you may need a tripod for! It feels pretty sturdy but I will update once we get home from our trip. It’ll be at a dry lake bed so I’m expecting it to be windy, we shall see how it holds up.03/04/24
  
"
"13","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Kennedy","5.0 out of 5 stars","April 7, 2024","







  
  
    this was just a cheap $18.00 cell phone tripod and I didn't expect it to be nice... but it is very nice works great.... it's very sturdy and works well... greatly designed and it even has a remote control button to control my phone camera and phone video... VERY pleased
  
"
"14","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Steve G.","4.0 out of 5 stars","March 27, 2024","







  
  
    We really like these tripods! We’ve used them for our family photos, for recording videos and for recording games with friends. The only thing I don’t really like is the “selfie stick” part. I thought that it would come with a separate piece for a handle but you just collapse the tripod stand part and use that as the handle and we’ve pinched our hand a few times trying to use it, but we honestly don’t use that function that often anyway.
  
"
"15","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","E Starr","5.0 out of 5 stars","April 5, 2024","







  
  
    I got this to use in my sewing room. It’s wonderful to be able to talk to someone and let them see what I’m doing while working on a project. I can move fabric around without having to hold my phone. I love it.
  
"
"16","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Mary ","5.0 out of 5 stars","April 7, 2024","







  
  
    I purchased this device specifically for on-site recording purposes. It was available at an affordable price, and I am pleased to report that it has proved to be a sturdy and user-friendly option for my needs..
  
"
"17","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Fuentes.","5.0 out of 5 stars","March 29, 2024","







  
  
    This thing is metal and sturdy! There's so many cheap plastic ones on the market, I'm so glad I finally upgraded. Super impressed.I'm also two inches over five feet and this thing is like a whole foot taller than me, so this is perfect for the tall baddies out there!
  
"
"18","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Sally","5.0 out of 5 stars","February 26, 2024","







  
  
    I like the versatility of this product - can be held like a selfie stick, and also extends to make a very-portable tripod.  It's a good compromise if you need something to do both, especially for travel, if you don't need a super-grufty tripod or a super-light selfie stick.  Fits easily into a suitcase and can fit into/onto a backpack.I didn't notice that it comes with a Bluetooth remote, and haven't tried that yet, but it's a nice bonus.Customer service great!  The first unit actually had a looseness problem of the top support, and they quickly sent a replacement that took care of the problem.
  
"
"19","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Phil S.","4.0 out of 5 stars","March 26, 2024","







  
  
    This is a great tripod. I honestly only have one complaint and it’s the lack of motion where you connect your phone. It moves a decent amount, don’t get me wrong. But for what I was purchasing it for, there was no way to get the angle I wanted.So overall, it’s a really decent tripod. But if you want more downward tilt I would consider something else.
  
"
"20","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","katie d.","5.0 out of 5 stars","April 2, 2024","







  
  
    Ordered it on Saturday, arrived on monday. Item is very well made, holds my iphone 14 promax just fine. The little remote paired in one second and works as it should. For 15 bucks you can't beat it.
  
"
"21","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Raeven W.","5.0 out of 5 stars","April 5, 2024","







  
  
    I needed a simple & lightweight tripod to travel with. This fit the bill perfectly as it's lightweight, easy to set up, and the remote connects easily and quickly as a nice bonus.
  
"
"22","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Zainab A","5.0 out of 5 stars","March 30, 2024","







  
  
    This tripod was definitely worth the money compared to other ones i’ve purchased . Best one so far ! It extends very long , durable , not flimsy at all . & i love the colorrr !
  
"
"23","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Zainab A","5.0 out of 5 stars","March 12, 2024","







  
  
    I bought this so that we could take some DIY family photos when our baby was born. It worked amazingly for that! I also use it to take milestone pictures of our baby in front of a sheet as a background. The remote connects via bluetooth and is small enough that you can hold it in your hand while you take photos without seeing the remote. I am very impressed with this purchase!
  
"
"24","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Hannah","4.0 out of 5 stars","April 3, 2024","







  
  
    Very light, reasonably sturdy. But it has a hard time holding up my Google Pixel 7. When I set it horizontally, the holder tilts a little further down.
  
"
"25","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Wendy","5.0 out of 5 stars","March 27, 2024","







  
  
    This tripod is amazing! It has been perfect for all of my adventures. Not only does it balance perfectly but the clicker allows you to connect to Bluetooth and take photos from 30+ feet away. I added some photos that I have taken with the tripod to this review.
  
"
"26","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Abbigail D.","5.0 out of 5 stars","March 23, 2024","







  
  
    I wanted the product to record videos of myself playing the electric guitar. The ability to precisely position the supporting mechanism along with the bluetooth remote control are perfect for my needs. Last but not least is the very reasonable price for a quality product.
  
"
"27","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Abbigail D.","5.0 out of 5 stars","March 23, 2024","







  
  
    I've had a couple of stands before which broke after some usem so far this one has survived two, two week cruises and makes it so easy to get photos. Especially with the included remote. The stand is very sturdy and has a lot of range of motion to it.
  
"
"28","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Richard A. Davies","5.0 out of 5 stars","April 4, 2024","







  
  
    THE most durable tripod I’ve ever had. At 20 bucks and below it’s an absolute steal. would absolutely buy it again. Very well-made. Feels high-quality. Thumbs up from me!
  
"
"29","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Morgan Alexander","4.0 out of 5 stars","March 23, 2024","







  
  
    It’s decent. It’s a cheap, Chinese made tripod. Don’t expect anything great but it’ll hold your phone which is hopefully all you’re asking it to do. I bought it to snap photos from my phone, which I will probably use the timer as it’s not overly solid like a more expensive tripod. I don’t regret buying this and it’ll serve the purpose I bought it for.
  
"
"30","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Interstellar3","5.0 out of 5 stars","March 27, 2024","







  
  
    It is cool and comes with a remote. However it is flimsy and it doesn't angle down the way I wanted. I found out after I bought my husband actually has the same kind. So I returned it as I didn't need it
  
"
"31","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Annette Kohler","5.0 out of 5 stars","April 5, 2024","







  
  
    This is a great product it’s sturdy, easy to use, compact it’s perfect for when you need that extra hand for photos. I would recommend 10 out of 10.
  
"
"32","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Linda","5.0 out of 5 stars","April 2, 2024","







  
  
    Easy setup. I struggle with good selfies and this solves the issue. Didn’t want to spend a lot of money and took a chance on this model. It totally fits the bill!
  
"
"33","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Yols","5.0 out of 5 stars","April 6, 2024","







  
  
    I am pleased with item. It was not bulky. It collapsed nicely to fit in bag or suitcase. It was very sturdy when opened.
  
"
"34","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Paula","4.0 out of 5 stars","April 2, 2024","







  
    Es muy bueno y útil, bastante alto pero a su vez pesado y grande, no tan fácil de transportar si viajas ligero.
  
  
"
"35","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Lacey Johns","5.0 out of 5 stars","April 4, 2024","







  
  
    Perfect for recording videos from all angles and base is very sturdy! I haven’t found anything that I don’t like about this.
  
"
"36","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Minier0427","5.0 out of 5 stars","March 17, 2024","







  
  
    I was in the look for a tripod for my iphone 15 max pro. This one is perfect. It holds my phone really well not tilting like most others. I can have it standing on floor and using the entire 6ft extender and still not tilting, as my phone is kind of heavy. Recommend
  
"
"37","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","cdknow","5.0 out of 5 stars","April 4, 2024","







  
  
    Wow, the pink is great and the tripod works great, now problems. I use it outside and inside with no problems.
  
"
"38","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","ade","5.0 out of 5 stars","February 29, 2024","







  
  
    Very slim easy piece to transport and use. Our phones fit securely, remote does it job, zero complaints. Well, we've misplaced the remote a few times; suggest finding a way to secure to the tripod when packing away. We were going to use for a family reunion, then send back (don't judge you've done something similar I bet) but found it was too handy to sent back. Kids used for Christmas card pictures and we used for a crazy family video thing. Very happy with this buy.
  
"
"39","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Simplicity","5.0 out of 5 stars","March 20, 2024","







  
  
    Package came timely and secure.It was easy to assemble! Seems sturdy - mind you I have yet to take photos with it. Per setting it up within the house and placing my phone within the holder. Stick/stand seems sturdy.I will be sure to follow up upon use.
  
"
"40","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Simplicity","5.0 out of 5 stars","March 29, 2024","







  
  
    It's great for Face time chats or just to have near me in case I get a call or text.
  
"
"41","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Real Raleigh Reviewer","5.0 out of 5 stars","February 28, 2024","







  
  
    It works really well. Tripod, selfie stick. Remote control that can be a thumb button or a remote for tripod pics. It really helped take incredible pictures on several trips.
  
"
"42","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Flash8366","4.0 out of 5 stars","February 18, 2024","







  
  
    Easy to install. Great buy and good use while sitting on the kings throne for hands free use!
  
"
"43","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Kal-el","5.0 out of 5 stars","March 25, 2024","







  
  
    It’s a very nice tripod.
  
"
"44","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Kal-el","5.0 out of 5 stars","March 29, 2024","







  
  
    This is so awesome. It works just like the description says. Easy to use and set up. Doesn't fall over with phone attached and I love the little remote control that's included
  
"
"45","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Lydia Bolls","5.0 out of 5 stars","March 20, 2024","







  
  
    Bought this for my father in law who is disabled and now we get to FaceTime him with no issues on who can hold the phone for him. He loved it. Can watch his favorite shows without the phone falling. Wife loves the selfie option as well.
  
"
"46","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","JT","5.0 out of 5 stars","March 31, 2024","







  
  
    This product is amazing! The price is great and help my wife so much with her UGC projects!
  
"
"47","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Jorge","5.0 out of 5 stars","March 1, 2024","







  
  
    Very nice Tripod with a little remote that connects to phones Bluetooth. Didn't have to attach anything besides the piece on the top that holds your phone.
  
"
"48","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Kelsey","5.0 out of 5 stars","March 6, 2024","







  
  
    Perfect for doing my outdoor filming, very sturdy stand and durable weight and easily adjustable. Highly recommend!
  
"
"49","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Chris DiPrete","5.0 out of 5 stars","March 14, 2024","







  
  
    Like the product real well, but it got shipped with the hydraulic oil that i ordered too and the oil leaked out in the box and all over everything in the box and out on my porch where it was delivered. This product once I got all the oil off of it works great, just as the seller said it would.
  
"
"50","SENSYNE 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera","Michael Ogle","5.0 out of 5 stars","March 27, 2024","







  
  
    this tripod works well, it has all the qualities I was looking for and I would recommend this product to anyone looking for an iPhone tripod.
  
"
