"","ProductName","reviewers","star_rates","date_of_review","text_review"
"11","Redragon Gaming Mouse, Wired Gaming Mouse with RGB Backlit, 8000 DPI Adjustable, Mouse with 9 Programmable Macro Buttons & Fire Button, Software Supports DIY Keybinds, M910-K","Ronald","4.0 out of 5 stars","March 8, 2024","







  
  
    I have been an owner of this mouse since November and honestly, I like using it due to the fact that it works out of the box, has software that's easy to install and easy to use, and because it also has a rapid fire/click button which I have customized it to where 1 click would equal 5 clicks. My only critiques of this mouse is that some spots of the RGB lighting are dimmer than other spots and that the dpi buttons and lighting button on top of the mouse are kind of loose.
  
"
"12","Redragon Gaming Mouse, Wired Gaming Mouse with RGB Backlit, 8000 DPI Adjustable, Mouse with 9 Programmable Macro Buttons & Fire Button, Software Supports DIY Keybinds, M910-K","Ronald","5.0 out of 5 stars","March 14, 2024","







  
  
    I got this as a gift for a 10 y/o who is really into gaming. He was initially thrilled by the sheer design and look of the mouse but after using it for an hour of play he made the announcement that he was filled with happiness over the shortcut buttons and programmable ability along with the colored lights. This old head doesn't know exactly what that means but you might!
  
"
"13","Redragon Gaming Mouse, Wired Gaming Mouse with RGB Backlit, 8000 DPI Adjustable, Mouse with 9 Programmable Macro Buttons & Fire Button, Software Supports DIY Keybinds, M910-K","Amazon Customer","5.0 out of 5 stars","April 6, 2024","







  
  
    Very responsive. My son says it's great for gaming. Comfy and works great!
  
"
"14","Redragon Gaming Mouse, Wired Gaming Mouse with RGB Backlit, 8000 DPI Adjustable, Mouse with 9 Programmable Macro Buttons & Fire Button, Software Supports DIY Keybinds, M910-K","Mutts&Mascara","5.0 out of 5 stars","April 5, 2024","







  
    Es ergonomico, tiene varias funciones, se puede ajustar la velocidad. Es excelente
  
  
"
"15","Redragon Gaming Mouse, Wired Gaming Mouse with RGB Backlit, 8000 DPI Adjustable, Mouse with 9 Programmable Macro Buttons & Fire Button, Software Supports DIY Keybinds, M910-K","Laura Peña","5.0 out of 5 stars","March 16, 2024","







  
  
    And it has a lot of different settings for speed which is nice too! They also have a lot of colour changing options to match your style!I personally like the wave optionDPI is greatgreat for gaming
  
"
"16","Redragon Gaming Mouse, Wired Gaming Mouse with RGB Backlit, 8000 DPI Adjustable, Mouse with 9 Programmable Macro Buttons & Fire Button, Software Supports DIY Keybinds, M910-K","Pranjal Shukla","5.0 out of 5 stars","March 31, 2024","







  
  
    Love it. Makes gaming easier and it was ready to use right out of the box.
  
"
"17","Redragon Gaming Mouse, Wired Gaming Mouse with RGB Backlit, 8000 DPI Adjustable, Mouse with 9 Programmable Macro Buttons & Fire Button, Software Supports DIY Keybinds, M910-K","MrsShattuck ","5.0 out of 5 stars","April 4, 2024","







  
  
    Wonderful mouse works well on my mini pc
  
"
"18","Redragon Gaming Mouse, Wired Gaming Mouse with RGB Backlit, 8000 DPI Adjustable, Mouse with 9 Programmable Macro Buttons & Fire Button, Software Supports DIY Keybinds, M910-K","Gzus","4.0 out of 5 stars","February 21, 2024","







  
  
    Perfect gaming mouse for the price.  Lots of customizable buttons, and is color responsive.  Thought it was cheap when I first got it, but have consistently used it for last 3 months and haven't had a single issue with it.
  
"
"19","Redragon Gaming Mouse, Wired Gaming Mouse with RGB Backlit, 8000 DPI Adjustable, Mouse with 9 Programmable Macro Buttons & Fire Button, Software Supports DIY Keybinds, M910-K","Jayce and Sydney","4.0 out of 5 stars","March 12, 2024","







  
  
    It is perfect for PC gaming
  
"
"20","Redragon Gaming Mouse, Wired Gaming Mouse with RGB Backlit, 8000 DPI Adjustable, Mouse with 9 Programmable Macro Buttons & Fire Button, Software Supports DIY Keybinds, M910-K","AGN660","4.0 out of 5 stars","April 5, 2015","







  
  
    This is a great mouse for cheap and has some nice features. I would give 5 stars if not for two things: It feels too light and the left mouse button often squeaks when clicked. I was able to fix the latter issue myself and I have directions below on how to do so.The mouse seem fairly well built and has been quite responsive on my computer. Personally, I think the appearance could be less garish (no need for an LED backlit logo or red plastic accents). However this is subjective so it doesn't factor into my review. The DPI button is the black chevron just behind the scroll wheel. When clicked, it switches between the various DPI settings which noticeably changes the tracking feel of the mouse on the screen. The scroll wheel has nice bumps between each notch. I feel like these could be a bit more snappy, but it's a very nice-feeling wheel nonetheless. The mouse buttons are responsive but quite audible, so don't buy it if you want a quiet mouse. The forward and back buttons on the left side are placed well for easy access by the right thumb, and the forward button is covered in raised bumps for texture and grip. The mouse feels good in the hand (my hands are medium-sized) and is comfortable for a palm grip. The USB cable seems like it will last a long time. When connected to Windows (7, 64-bit) for the first time, the drivers are found quickly without issue.My two issues with the mouse are rather minor. The first is that it is surprisingly light, and I would like a slightly more weighty feel to provide more resistance across the mousepad. The mouse does come with a set of weights inside, but these should have been made much heavier (or the materials of the mouse itself made heavier) because weights can always be removed but more cannot be added. Redragon should have erred on the side of a heavier mouse that users could make lighter if they wanted instead of a light mouse that can only be made lighter. At any rate, I haven't found the weight to measurably impact my experience with the mouse, it's relatively minor preference.However, the left mouse button began to squeak fairly regularly almost as soon as I started to use the mouse. This should not be the case and should have been caught in quality control before the mouse went to marked. The squeak is rather subtle but just noticeable enough to be aggravating. While the squeak doesn't always occur (and seems to be based on where your finger is on the button when you click) under my normal use I found that it squeaked the majority of the time when I had my finger placed where it was most comfortable for me. However, I was able to fix the click and now I have no remaining significant issues with the mouse, but I took a star off the review because this issue should not need to be fixed by the user.-------INSTRUCTIONS FOR FIXING THE SQUEAK [Materials needed: Small phillips screwdriver, exacto knife]1. Unplug the mouse and remove the two teflon pads near the rear of the mouse. I used the exacto knife to pry these up and off.2. Remove the 2 screws that hold the top and bottom sections together.3. Pinch the sides of the top section together near the front (but below the buttons). Gently pull the sections apart.4. Turn over the top half and remove the 3 screws holding the circuit board onto the top half. Gently pull the circuit board back and away from the two tabs holding it in place.5. Now with the top half disconnected from the bottom, identify the left mouse button (reversed when upside down). Click the button and notice where the moving plastic part slides past the stationary plastic. Along the inner edge side  of the stationary plastic should be a very slight protrusion that rubs against the moving part. Carefully slice between these two with the exacto knife, putting pressure toward the stationary segment so that you shave away a very slight amount of plastic and the protrusion is removed.6. Test out the button with a number of clicks in different areas to make sure the squeak is gone. If you're certain it is, slide the circuit board back into place, reattach it with the screws, and carefully pinch the sides of the top half together again. Note that there are tabs near the front of the top section that need to slide underneath the matching tabs on the bottom section. This might take a couple of tries, but gently try to match up the tabs and slide the top back into place. Don't use a lot of force! Then replace the bottom screws and the teflon pads and plug the mouse back in.After I reassembled the mouse it still works perfectly fine and the squeak is gone. Hopefully this helps you too.
  
"
"21","Redragon Gaming Mouse, Wired Gaming Mouse with RGB Backlit, 8000 DPI Adjustable, Mouse with 9 Programmable Macro Buttons & Fire Button, Software Supports DIY Keybinds, M910-K","River Joy","5.0 out of 5 stars","February 27, 2024","







  
  
    I love this mouse! The software was super easy to find on their website to control the color scheme and mouse settings. Middle wheel has become a little squeaky after only a month or so of use, but it still works, and the mouse itself is incredibly responsive.
  
"
"22","Redragon Gaming Mouse, Wired Gaming Mouse with RGB Backlit, 8000 DPI Adjustable, Mouse with 9 Programmable Macro Buttons & Fire Button, Software Supports DIY Keybinds, M910-K","Amazon Customer","5.0 out of 5 stars","March 6, 2024","







  
  
    I like how this mouse feels when using. It’s looks are smashing and it just feels nice while using nice fit to the curve of my hand.
  
"
"23","Redragon Gaming Mouse, Wired Gaming Mouse with RGB Backlit, 8000 DPI Adjustable, Mouse with 9 Programmable Macro Buttons & Fire Button, Software Supports DIY Keybinds, M910-K","Amazon Customer","5.0 out of 5 stars","March 15, 2024","







  
  
    He truly enjoys the multi functionality of the buttons.
  
"
"24","Redragon Gaming Mouse, Wired Gaming Mouse with RGB Backlit, 8000 DPI Adjustable, Mouse with 9 Programmable Macro Buttons & Fire Button, Software Supports DIY Keybinds, M910-K","Rachel Morrison","5.0 out of 5 stars","March 7, 2024","







  
  
    I really love this mouse and I don't use it for gaming but it's really awesome and I recommend this product!
  
"
