"","ProductName","reviewers","star_rates","date_of_review","text_review"
"11","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","bonita carmel","5.0 out of 5 stars","April 4, 2024","







  
  
    Better than all the Rest! I love everything about this remote! I don't mind that it doesn't have prime...1 extra step. It's well made solid, not loose with cover or buttons, no holding it at angles, I think it works though anything in front of the tv. I suffered through other remotes and thought they all were funky! HaHa, I got two for the price of one!
  
"
"12","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Destiny","4.0 out of 5 stars","January 31, 2024","







  
  
    Okay first off, the remotes do not contain batteries you will need AAA. Next, I was in a rush to buy these and did not read the description which clearly states they were ONLY for smart TVs. Not the sticks/other attachments. Lastly these do work amazingly with a smart tv I have one luckily or I would’ve needed to return these. They were meant to replace my remotes I lost when moving but for now it only replaced one. So hopefully I find the real Roku remotes for my attachment. Anyway if you are looking for a new smart tv remote I think these are a great idea. They are very responsive and you don’t need to connect them in anyway. It’s an automatic connection. It can be used on any smart tv listed in the description from what I assume. I have a onn Roku tv that I used mine on and it worked great. If you are getting this for some type of attachment it will not work (I tried just in case but it needs physically paired, the correct remote should have a pairing button under the battery cover). I hope this review helps.
  
"
"13","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Destiny","5.0 out of 5 stars","April 4, 2024","







  
  
    I always thought my TV was just a bit slow. Always half a second of delay everytime I used the remote.Well it turns out that's not the case. These remotes are faster than the remote that came with my TCL and feel pretty much the same. Can't really beat that for the price.
  
"
"14","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Anthony Coustillac","5.0 out of 5 stars","April 6, 2024","







  
  
    I made sure it was compatible with my tv prior to purchasing. Look at your tv first to mk sure cus we have a ruko tv and  Ruko devices. These remotes aren’t compatible with our devices but compatible with the tv which is what we wanted.I’d buy them again
  
"
"15","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Amazon Customer","5.0 out of 5 stars","April 8, 2024","







  
  
    I purchased these for my dad who lost his remote. They were extremely easy to program to the tv and I have an extra one just in case the new one is lost. Can't beat the price!
  
"
"16","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","James Montgomery","5.0 out of 5 stars","April 7, 2024","







  
  
    They work with our Roku tv. We have only had them a week but so far so good. I like that we now have an extra in case my daughter loses the remote again.
  
"
"17","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","MJ","5.0 out of 5 stars","March 27, 2024","







  
  
    We needed a new remote asap. This one was exactly what we were looking for. Bonus of two for the price of one and an extra bonus, it was delivered right to our front door the same day as we ordered it. I don't know how they did it but we are impressed and happy.
  
"
"18","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Derek Witt","5.0 out of 5 stars","March 31, 2024","







  
  
    I must say I am happy with this purchase. They immediately worked with my roku Tvs. Thanks so much.. Hopefully I won't need to purchase again and my kids stop losing my remotes, but if they do, this is where I will buy my replacements from.
  
"
"19","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","MissVLuvU","5.0 out of 5 stars","April 7, 2024","







  
  
    These off brand remotes work the same if not better than the original. For the price it’s a must. Just make sure you have triple A batteries as they don’t come with.
  
"
"20","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Benjamin Quinn Jr.","5.0 out of 5 stars","April 4, 2024","







  
  
    So excited to have replacement remotes for my two tcl tv’s. Had em 5 years and both the original remotes have stopped working. Ordered this two pack and both work great. I like the added Disney button for the kids.
  
"
"21","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Christy","5.0 out of 5 stars","April 1, 2024","







  
  
    This remote is truly super easy to use and I am not even”electronically “ good with devices!! The faceplate is simple to read and with newer TV’s one button takes care of it all to start up. I HIGHLY recommend this remote!!
  
"
"22","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","BobAStacy","4.0 out of 5 stars","March 30, 2024","







  
  
    Work like the originals.  Please add batteries and charge me (or give me the option for them so one doesn’t have to go on a treasure hunt when these arrive.
  
"
"23","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Nikki","4.0 out of 5 stars","April 3, 2024","







  
  
    I had purchased these before with no issues. These that I just received buttons stick. You have to play around with the buttons to make them fork. They are inexpensive.
  
"
"24","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Ms. Tea","5.0 out of 5 stars","March 30, 2024","







  
  
    I lovvve that this package is ready to go right out the package just add batteries!!! I also love that this remote has all the streaming services I actually use on the remote huge plus!!!
  
"
"25","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Ms. Tea","5.0 out of 5 stars","April 8, 2024","







  
  
    These Roku remotes couldn't be easier to use. Our old remote stopped working properly. These new ones just required batteries and they worked immediately. No syncing required.
  
"
"26","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","HappyinAZ","5.0 out of 5 stars","March 25, 2024","







  
  
    I have  4’TCL TV and we’ve gone through many remotes due to my dog deciding to use them as chew toys.The remotes work very well with our TVs in our home.just add batteries and your remote is good to go.  Thank goodness for these remotes!
  
"
"27","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Debbie","5.0 out of 5 stars","February 19, 2024","







  
  
    These saved our butts as parents. My daughter is constantly loosing her remotes. Even the link room ones as often as her bed room.  We ordered this 2 pack after hers had been missing weeks at that point.  Both remotes worked perfect after putting battery in them.  I had to do no programming or anything. She has a Roku smart tv.  And the best part was they are exact same as the one that came with it so her glow in the dark silicone remote cases  fit right on no problem.  Oh and soon as they arrived to my home she found her lost one! So we got 3 now for her tv, 1 hidden in my bedroom!
  
"
"28","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Rich G.","5.0 out of 5 stars","March 25, 2024","







  
  
    Worked well right out the box!!  Just need to the purchase batteries! Honestly was a steal only 10$ for two remotes when the name brand one is more expensive for one. Having an extra one works out for my favor, since my dog chewed my remote up in the first place.
  
"
"29","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Danaisha","5.0 out of 5 stars","April 5, 2024","







  
  
    I'm no longer mad that someone in our house lost the remote because these work even better than the factory remote! Very happy with them :)
  
"
"30","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","MelMcG","5.0 out of 5 stars","March 9, 2024","







  
  
    These remotes work better than the ones that came with the TV’s!! For setup you just put batteries in them and point at the tv as simple as that. I turned around and pointed it in the opposite direction as my tv and it still worked, before I would have to make sure it(remote that came with tv) was pointed directly at the tv. Stop looking around and just buy these! I’ll update review if they stop working
  
"
"31","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","San Jose Mom","4.0 out of 5 stars","April 5, 2024","







  
  
    They feel hollow, but put batteries on and they work.  We will see how long they last!!
  
"
"32","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Snowden","5.0 out of 5 stars","February 15, 2024","







  
  
    I came home from a long trip, and my TCL remote control was no longer working. I assumed the batteries had died, but even replacement batteries couldn't get it working.Roku wanted $20 for 1 remote, which works out to about 4x the price of one of these badboys. They also no longer sell remotes without a built-in microphone. Hey Roku, I don't need a microphone on my remote control. I already have enough gadgets spying on me. I just wanted a cheap replacement that works.This worked perfectly right out of the box. A surprising bonus was a new key on this remote control, which is a shortcut to setting a sleep timer. I also use 3/4 of the channel shortcut keys, so that worked out better than my old remote as well.Overall, I'm very happy with this purchase.
  
"
"33","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Lillyann and Mhichil Hyatt","5.0 out of 5 stars","March 31, 2024","







  
  
    It was better than a Roku brand of this remote that you can buy at the store. Had just the right channels that are constantly use. Didn't even have to program it to the tv.
  
"
"34","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Amos-Otis","5.0 out of 5 stars","April 7, 2024","







  
  
    Perfect!  Seamless transition to this remote.  I actually like these better than the Roku remotes!  Works straight away. No programming required
  
"
"35","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Ken","5.0 out of 5 stars","March 31, 2024","







  
  
    The moment I took the remote out and put in my own batteries since these aren’t included with them, they turn my tv right on and went straight to my programs. Love it! Highly recommend. Thank you Amazon!
  
"
"36","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Ken","5.0 out of 5 stars","March 6, 2024","







  
  
    I have an older TV with the  remote getting a little weak on sending. This is better than the original; It has a wider field of view and an easier press on the button. It seems much stronger than the last 3 or 4 I have ordered over the years. If it holds up I will be very happy. It also has an extra dedicated button for the sleep timer which will come in handy for me.
  
"
"37","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Kindle Customer","4.0 out of 5 stars","April 1, 2024","







  
  
    Works out of the box and no settings needed. Feels very light though. Can’t comment on the durability yet!
  
"
"38","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Maddy","5.0 out of 5 stars","March 28, 2024","







  
  
    My dog had chewed up the original Remote we had and I found these. Works great and for the right price I now have a back up in case it happens again!
  
"
"39","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Dylan Presley","4.0 out of 5 stars","April 8, 2024","







  
  
    Worked on tv ‘s with out any trouble.
  
"
"40","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Rick","5.0 out of 5 stars","March 30, 2024","







  
  
    Perfect replacement. Nearly identical to the original. Plus the shortcut buttons on these work better for me than the original. Wish I didn't have to buy two but considering how easily I lose remotes it's probably a blessing in disguise 😆
  
"
"41","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","argo7t3","5.0 out of 5 stars","February 13, 2024","







  
  
    So, my dog literally ate a remote for one tv, and the remote for the other was missing the power button thanks to a teething toddler. I saw the listing for a pair of Roku remotes for about $10 with good ratings and decided to take a chance. So far, I am glad I did. All I did was put a AAA in each remote and they worked with both my tv's instantly with no programming necessary.  I have a Best Buy house brand tv and a TCL and the remotes both work without fuss. There are a few buttons I have not yet tried, but I assume that since the power, volume, and back buttons are working the others likely due as well.
  
"
"42","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","K. Olinsky","5.0 out of 5 stars","March 16, 2024","







  
  
    No idea where the original remote went, so these are a great replacement. Works, so there's not much to add except that the price is great, too!
  
"
"43","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Armando S Hernandez","4.0 out of 5 stars","April 6, 2024","







  
  
    Great alternative to the original remote
  
"
"44","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Amazon Customer","5.0 out of 5 stars","March 17, 2024","







  
  
    These remotes work great. Just had to put batteries in and it worked. No programming or synching needed.
  
"
"45","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Alicia Washington","5.0 out of 5 stars","March 18, 2024","







  
  
    My remote recently went out so I was having trouble deciding which remote will work . I didn’t have to set anything up , soon as I unwrapped the remotes it worked immediately!!
  
"
"46","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Tianna","5.0 out of 5 stars","March 21, 2024","







  
  
    Well my kids always lose the back or batteries so I find it very convenient to receive back ups that I can use on any of my Roku tvs
  
"
"47","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","John I.","5.0 out of 5 stars","April 4, 2024","







  
  
    No programming, no pains to be taken.  Install the batteries and watch TV.  Love it!
  
"
"48","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Amazon Customer","4.0 out of 5 stars","April 1, 2024","







  
  
    I like the remotes but for some reason the volume button doesn’t work good.
  
"
"49","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Cindi","5.0 out of 5 stars","March 28, 2024","







  
  
    Good deal on these because you definitely need two! There isn't anything wrong with them, and I just needed a basic one to work with the Roku TV.
  
"
"50","(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Philips Roku Smart TVs(Not for Stick and Box)","Tinkerbelle","5.0 out of 5 stars","March 16, 2024","







  
  
    The remote that cam with TV is black and hard to find sometimes. So have 2 extras helps plus Bought bright colored cases for them!
  
"
