"","ProductName","reviewers","star_rates","date_of_review","text_review"
"11","PopSockets Phone Grip with Expanding Kickstand, Black","Brenda","5.0 out of 5 stars","March 22, 2024","







  
  
    I was really sad when I upgraded my phone and bought a speck magnetic case. Realized after they charged me like $50 for the case(shouldn’t have gotten it thru the cell phone company. Lesson learned) that I couldn’t use my beloved pop socket and still use my magnet car mount. The socket kept the magnets from barely touchingThen I saw this and now I have the best of both worlds. I’ve only dropped my phone on my face about 5000 times since not having the pop socket. So I’m very glad to have it back and still be able to use my expensive case(🙄) and car mount!The magnet is strong but still easy to get off when you want it off. Very sturdy. Definitely recommend!
  
"
"12","PopSockets Phone Grip with Expanding Kickstand, Black","Brenda","5.0 out of 5 stars","April 5, 2024","







  
  
    this popsocket being magsafe is super clutch.  i use it with a torras magsafe case, and the magnet strength between the two is amazing. it takes considerable intentional effort to remove the popsocket from the case, so i know it'll never accidentally slip off. i previously had (and lost) the older pill version of this, and i'm not sure why, but this one feels more comfortable. i was able to grab this item while it was on sale for $20 which i think is totally worth it.
  
"
"13","PopSockets Phone Grip with Expanding Kickstand, Black","John V.","5.0 out of 5 stars","March 25, 2024","







  
  
    I loved my old popsocket and with my new iPhone 15 I needed something new.  I decided to do magsafe and bought this cute Harry Potter grip.  LOVE.  It sticks to the back of the phone so well.  I have never had an issue.  I do have to take it off for the car mount because the popsocket brand does not work with iPhone 15, but that's okay because the grip pops on and off SO EASILY!  I do like my grip lower because of the way I hold my phone, but this has worked out and I'm getting used to it.  Would definitely recommend and buy again.
  
"
"14","PopSockets Phone Grip with Expanding Kickstand, Black","wifey14","5.0 out of 5 stars","March 30, 2024","







  
  
    Upgraded my iPhone & tried a MagSafe ring but didn’t like it. Stumbled across this MagSafe pop socket & I was so excited. I love a pop socket for pictures and to use as a phone stand. The magnet is a strong. I’ve been using it for several months and it’s never once fell off! I got the clear to match my clear glitter case & it does have a thin white circle where the magnet is. Over time the flat surface has scratched but hardly noticeable unless the light it’s it. Highly recommend if you love a pop socket like me!
  
"
"15","PopSockets Phone Grip with Expanding Kickstand, Black","Amazon Customer","5.0 out of 5 stars","March 6, 2024","







  
  
    This is a game changer! I am just now finding out that they make magnetic pop sockets!! I hated always having to take the case off to set it on my wireless charger on my bedside table at night to charge. Using the cord for charging, fine, but anytime to use a wireless the pop sockets that were adhered in place, were simply inconvenient. Also with car phone holders, I’d have to purchase one with a hole for the pop socket to fit in. Now I can just remove it, set it, and reattach when I’m ready! I can’t believe I haven’t already known this! Strongly recommend.Note- it stays in place well, strong hold for gentle to normal use! Now if you’re rough with your phone, or drop it, it will pop off if it’s a rough/strong hit. Otherwise, it’s fantastic!
  
"
"16","PopSockets Phone Grip with Expanding Kickstand, Black","K.M","4.0 out of 5 stars","March 24, 2024","







  
  
    Nice but don’t like size I’m used to the regular popsocket if your a fan of those then u will feel the difference of grip/size between your fingers when u are holding it I kinda get cramped hands holding it I don’t think I will keep using it it is really nice color and style just the sizing for my small fingers aren’t too great better for people maybe with larger hands also the magnet works great n it’s nice it came with a sticker magnet which I didn’t know I could have just put on my old case instead of buying a new case
  
"
"17","PopSockets Phone Grip with Expanding Kickstand, Black","Chanel","5.0 out of 5 stars","April 7, 2024","







  
  
    So so so HAPPY they finally came out with a MagSafe PopSocket! I always have a magsafe case on for my car phone holder and for wireless charging and was always sad I couldn't have a PopSocket on. I can finally use it again with an easy pop on and pop off when necessary! Love it!
  
"
"18","PopSockets Phone Grip with Expanding Kickstand, Black","Chanel","5.0 out of 5 stars","March 17, 2024","







  
  
    This is my first MagSafe Popsocket and I love it! Way nicer than the sticky adhesive ones, which I’ve been using for years though because I do love all Popsocket products. The magnetic one just feels like a really sleek upgrade. I have an older iPhone 11 and am using a special MagSafe compatible case on it. So I did not need to use the magnetic adapter ring that Popsocket offered in the package. Love love love the lavender color against my clear case and white phone! Will definitely continue to order Popsocket products in the future.
  
"
"19","PopSockets Phone Grip with Expanding Kickstand, Black","FeistyBxbe","4.0 out of 5 stars","April 3, 2024","







  
  
    The magnets that hold it to my phone case are very strong. Though the placement doesn’t feel the most comfortable, that’s not the popsocket’s fault - that’s just where the MagSafe magnets are in the case. The color is why I took one star off, it’s not quite the blue as represented in the picture. It’s pretty, but much lighter and closer to turquoise than I was expecting.
  
"
"20","PopSockets Phone Grip with Expanding Kickstand, Black","Rebecca","5.0 out of 5 stars","March 26, 2024","







  
  
    At first, I couldn’t understand what the rave was about.  So I decided to buy one and I also bought a magnetic base and mounted it to the base for my MagSafe phone.  This way I could pop it off and put it on anytime I wanted and it did not interfere with placing my phone on the charger.  I have to say I really love it, and regret not purchasing one sooner.
  
"
"21","PopSockets Phone Grip with Expanding Kickstand, Black","M. Hall","5.0 out of 5 stars","March 24, 2024","







  
  
    I wasn't sure if I would be happy with a magnetic pop socket. I have been a pop socket user for many years (need it for selfies) but had always used the sticky ones. This magnetic one is excellent! The magnet is very strong and sturdy and yet, when I need to remove it, I can. Very happy with this high quality purchase!
  
"
"22","PopSockets Phone Grip with Expanding Kickstand, Black","Agustin Michael Holguin Limones","4.0 out of 5 stars","March 28, 2024","







  
    Me gusta mucho, se adhiere muy fuerte a mi case de casetify, con muy buen agarre, lo único que ando un poco inconforme es que no sé si es mi ph del sudor sea levelmente alto pero como que se está empezando a perder no se como describirlo, la pintura? Perdiendo el color? Está como más liso? No se pero se nota en los bordes. Pero de ahí la funcionalidad la cumple más que segura.
  
  
"
"23","PopSockets Phone Grip with Expanding Kickstand, Black","Gromit4 ","5.0 out of 5 stars","March 24, 2024","







  
  
    LOVE this! I’ve recommended it to many people. Upgraded phones and the old adhesive ones that won’t work as I charge through my case. I pop this off at night and charge. So easy to remove. I also purchased the one that holds 3 cards so I can use it on a cruise without having to take my purse with me. Highly recommend these. They are worth the $!
  
"
"24","PopSockets Phone Grip with Expanding Kickstand, Black","Lo","4.0 out of 5 stars","February 29, 2024","







  
  
    Edit: I reached out to popsocket directly and they got back to me quickly with a code to use for a replacement. I love the metal but I will probably get an all plastic one because I have concerns about the metals longevity. Updating number of stars to 4 for the service and the overall functionality of the item.I love this and love the metal it makes it look a lot more elevated but the gold is tarnishing within a month of use. :( I guess I am going to return and get another version because I love the MagSafe tech and being able to take it on and off.
  
"
"25","PopSockets Phone Grip with Expanding Kickstand, Black","Lo","5.0 out of 5 stars","March 23, 2024","







  
  
    I've used pop sockets for a few years now. Mine would have lasted longer, except I made the mistake of wearing my phone on a lanyard & caught it on a drawer handle when leaning over at work. Since I have a vinyl phone case, I have used super glue to make sure the socket is securely in place. Other than that, it sticks well with the adhesive already on it.
  
"
"26","PopSockets Phone Grip with Expanding Kickstand, Black","Kindle Customer","5.0 out of 5 stars","April 5, 2024","







  
  
    Always have been a fan of having a pop socket, this is a game changer! I have this paired with the OtterBox model that allows magcharge and not only does everything feel great but it looks great too
  
"
"27","PopSockets Phone Grip with Expanding Kickstand, Black","Robert","5.0 out of 5 stars","March 21, 2024","







  
  
    After purchasing my first Apple phons  that has the magnet & requires mag safe accessories , I bought , tried & returned three other mag safe accessories to use to hold phone in hand. They were highly rated. I missed my pop socket so much! When I found this mag safe pop socket & it has been 100% perfection!The pink look awesome on my black phone case. Worth every dime!
  
"
"28","PopSockets Phone Grip with Expanding Kickstand, Black","Shannon LeCoq","5.0 out of 5 stars","April 4, 2024","







  
  
    The real magic here is the sticker it comes with. I now have a ""MagSafe"" Pixel 3 :) it's not just the magnet either, like I can literally stick it on MagSafe chargers too and it actually charges
  
"
"29","PopSockets Phone Grip with Expanding Kickstand, Black","Amazon Customer","4.0 out of 5 stars","October 18, 2023","







  
  
    So far I have kind of a love/hate relationship with this Popsocket. I've been using regular adhesive Popsockets for many years, so when I finally got a MagSafe compatible case for my phone I was so excited to try the MagSafe Popsocket. So I'll start with the good things:1) Obviously, having the option to remove the Popsocket completely is top tier. I was able to wireless charge before (not with MagSafe) with the adhesive base on my old case, but removing the Pop grip entirely helps my phone connect easier. Also, it's just nice to have the option to take it off if I don't want it there for whatever reason, and I don't have to worry about adhesive ruining my case.2) Magnets are nice and strong so I'm not worried about it falling off. In fact, I struggle a bit to get it off sometimes.3) I got the warm lavender and the color is very pretty. I believe the top is swappable too, although I have a hard time twisting it off, I think because of the thick edges around it.Which brings me to the things I don't totally love...1) How big it is. I know this round design is a huge improvement from the ""pill"" shaped MagSafe grip (which I would never have bought lol), and I know it has to be a certain size to work with MagSafe anyway. I guess I'm just not used to it taking up so much space on the back of my case. For reference, I have the regular iPhone 12, so maybe you have one of those huge pop-tart phones it won't look so large.2) The border around the actual grip where the magnets are. Don't get me wrong, it's slim and fits against the phone nicely, but it feels weird to hold because there's less space for my fingers between the grip and the back of the phone now. Maybe I'm just too sensitive, idk.3) This is probably me being weird again but for some reason when my grip is closed down, whatever type of plastic it's made of makes a strange sticky/squeaky sound. I think because it's a different type of plastic than grips I've used before, since it's translucent. Now, some people might not notice this, or some people might even like it. As I said, I'm just a little weird, but the sound bothers me regardless and makes it seem kinda cheap. Which for a $30 phone grip.... yeah, not McLovin' it.So, long story short, I have no idea if I'm going to keep this. I guess I'll try it for another week or so and see how I feel about it. Not gonna lie, the few days I was Popsocket-free I liked how sleek my phone looked without one... until my butterfingers kept almost dropping it and I realized I desperately need some kind of grip. I don't want to go back to a regular Popsocket with the adhesive, so maybe I'll look elsewhere for a MagSafe-compatible grip that I don't have so many gripes with.Anyway, I can't believe I said this much about a Popsocket, but here we are. Talk about first world problems. Kudos to anyone who actually made it through this lol
  
"
"30","PopSockets Phone Grip with Expanding Kickstand, Black","Brooke","5.0 out of 5 stars","April 7, 2024","







  
  
    I had my reservations about this pop socket due the magnet system but I can happily say that it’s the best and no more sticky pop sockets that ruined my phone case. Don’t hesitate BUY THIS!!!
  
"
"31","PopSockets Phone Grip with Expanding Kickstand, Black","Steven Thompson","5.0 out of 5 stars","April 3, 2024","







  
  
    I love the fact that it’s got a super sturdy grip on my phone and it won’t come off unless I put some muscle into it. No worries about dropping my phone. Will definitely buy more.
  
"
"32","PopSockets Phone Grip with Expanding Kickstand, Black","Monica May","5.0 out of 5 stars","March 18, 2024","







  
  
    I love this MagSafe PopSocket!Got the opalescent color which looks perfect with my lilac phone case on my purple iPhone.Holding my phone can sometimes make my hand start to hurt. This popsocket provides a barrier between my hand and the phone.I tried to go popsocket-less for a while but my hand pain greatly increased. Big mistake!I combined this with the popsocket MagSafe car mount V2 and it’s perfect.Very happy!
  
"
"33","PopSockets Phone Grip with Expanding Kickstand, Black","Monica May","5.0 out of 5 stars","March 28, 2024","







  
  
    I just received this to go on my magnetic phone case and I am in love!!! I thought it was too good to be true and that it wouldn’t be sturdy but so far it’s been excellent and has exceeded my expectations!!!!!!
  
"
"34","PopSockets Phone Grip with Expanding Kickstand, Black","Stacy","5.0 out of 5 stars","April 4, 2024","







  
  
    I have always thought choosing one was a commitment with my commitment issues and now I can switch out the pop socket whenever I want and it doesn’t interfere with wireless charging!!!!
  
"
"35","PopSockets Phone Grip with Expanding Kickstand, Black","Amieisole","5.0 out of 5 stars","April 9, 2024","







  
  
    Attaches to MagSafe phone protector just like it should. While it does do so pretty securely, I have had it pop off while trying to pull the phone out of my pocket.
  
"
"36","PopSockets Phone Grip with Expanding Kickstand, Black","Redneck Sailor","5.0 out of 5 stars","April 7, 2024","







  
  
    Super easy to use, magnetics right to your mag strip on the case. Also super easy to remove if you want to use the mag strip to charge your phone.
  
"
"37","PopSockets Phone Grip with Expanding Kickstand, Black","Redneck Sailor","5.0 out of 5 stars","April 4, 2024","







  
  
    I’ve always been pretty skeptical MagSafe just because other magnet products are crap but this this one took me back. I like it works good and very durable and stays.
  
"
"38","PopSockets Phone Grip with Expanding Kickstand, Black","Sam","5.0 out of 5 stars","April 5, 2024","







  
  
    What you see is exactly what you get. Simple, easy to install, and helps avoid dropping your kindle on your face. Exactly what I needed. Would buy again.
  
"
"39","PopSockets Phone Grip with Expanding Kickstand, Black","Rachel Dann","5.0 out of 5 stars","February 21, 2024","







  
  
    I just switched from a regular phone case to a magsafe case, and wanted to still be able to use a phone grip. I was hesitant about a magnetic, $30 popsocket, but I totally get it now. The popsocket is magnetic, so you can just pull it off when you need to use your wireless charger. However, this magnet is STRONG! Like it’s not going to pop off unless you get your fingernails under the rim. You can hold your phone face down, 3 feet above the ground, hanging in by just the popsocket - and it will be SECURE. I also got the magnetic car mount to go with it, and I couldn’t be happier.
  
"
"40","PopSockets Phone Grip with Expanding Kickstand, Black","Hanna","5.0 out of 5 stars","March 31, 2024","







  
  
    I was so excited to find an Avengers Pop Socket! I know my daughter will love it when she finds it in her Easter basket tomorrow!
  
"
"41","PopSockets Phone Grip with Expanding Kickstand, Black","Pamela F.","5.0 out of 5 stars","April 8, 2024","







  
  
    I like the pop socket and it works like it’s suppose too. You can take it off whenever you want and add it back on.
  
"
"42","PopSockets Phone Grip with Expanding Kickstand, Black","Melissa C-D","5.0 out of 5 stars","March 9, 2024","







  
  
    I liked how easy it was to adhere to the magnetic back of my phone and remove.When using the item it held tight with no movement.When it is in use it can prop the phone so I can view it while working. If I depress the item it will fit in my dash holder for driving.
  
"
"43","PopSockets Phone Grip with Expanding Kickstand, Black","zoomlittlewing","4.0 out of 5 stars","December 19, 2023","







  
  
    Love that it’s removable and you don’t get stuck with sticky Popsocket goo on your case. But it’s hard to get the Popsocket off for charging, even with fingernails. Trying to pull it off by pulling from the Popsocket itself only leads to the Popsocket popping out of its accordion base.The video demonstration on Popsocket’s website also did not distinguish that the magnet ring is an adapter and only needs to be applied if your phone case doesn’t have MagSafe. I made the foolish mistake of apply the extra magnet adapter to a MagSafe case and then putting the MagSafe Popsocket on. It was double magnet strength, which meant I needed to use a metal nail file to pop it off for charging my phone. In frustration, I debated ripping off the magnet and went back to Popsocket’s website to research a replacement ring, in case I did need it after all, and that’s when I learned that the ring is for converting a regular case to a MagSafe-ready case.Needless to say, it’s still hard to get this popsocket off even with removing the extra magnet adapter. Trade-off is that if the magnet was weaker, the Popsocket probably wouldn't stay on the case very well, so I’ll deal with it. Anything to avoid going back to using a regular Popsocket and traditional charging cord.
  
"
"44","PopSockets Phone Grip with Expanding Kickstand, Black","Amazon Customer","5.0 out of 5 stars","April 3, 2024","







  
  
    I use this in my car and the magnet is so strong I never worry about my phone tilting or falling. Worth every penny
  
"
"45","PopSockets Phone Grip with Expanding Kickstand, Black","Amazon Customer","4.0 out of 5 stars","March 6, 2024","







  
  
    I picked this color because I wanted to see my case through it. I knew that it would not be entirely clear, but the ring around the magnet is WHITE. The pop socket is clear, and so is the rest of the base, but not the outer ring. Very weird looking on my dark case. Otherwise, I love it. I always use popsockets and I like the new circular MagSafe design.
  
"
"46","PopSockets Phone Grip with Expanding Kickstand, Black","Kre8tivChik","5.0 out of 5 stars","March 26, 2024","







  
  
    My phone fell and the top came out though.. that has never happened before but all is well, was able to put it back
  
"
"47","PopSockets Phone Grip with Expanding Kickstand, Black","Shazia Edward","5.0 out of 5 stars","March 8, 2024","







  
  
    No more pinky sores or indents, with the increasing bulk of smartphones, a product like this is almost mandatory. It's a bit annoying taking it off to place it on chargers, but that's really just a physical limitation and not the fault of the product itself. If you're thinking about it, do it, especially if your pinky ever hurts from supporting your phone.
  
"
"48","PopSockets Phone Grip with Expanding Kickstand, Black","Mike Fasnacht","5.0 out of 5 stars","March 30, 2024","







  
  
    This is the second one I have bought. Only problem glue on knob didn't hold on my 2nd case. I just put some super glue on the knob pad and it 2did the job.
  
"
"49","PopSockets Phone Grip with Expanding Kickstand, Black","Amazon Customer","5.0 out of 5 stars","March 11, 2024","







  
  
    I'm a long time PopSocket user; I love them.  But I wanted to be able to use a wireless charger with a MagSafe case.  I was skeptical this PopSocket would stay put but it's fantastically secure!  Takes some real effort to get it off at night for charging.  I still can swap out different PopSockets, same as I always did before.  I love this thing!
  
"
"50","PopSockets Phone Grip with Expanding Kickstand, Black","Amy Corlett","4.0 out of 5 stars","March 3, 2024","







  
  
    I really like this pop socket- it’s cute and durable! However, the instructions say you can twist off the socket part and leave the base so you can reduce bulk/ change out the socket, but I can’t get it off. I’ve had others try it (others who have had pop sockets and have gotten them to work in the past) and no one can get it off. Not sure if it’s defective or not but not worth replacing
  
"
